query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_006,s300_x253696.869_y3365187.480,9,0.7273766994476318,300.0,5000,0.9783423542976379,109,0.0218,2.5275354385375977,1,109009.43588810443,0.21170830443108277,0.9752680527295897,0.2457167568293944,0.3321133758700697,0,0
q_006,s300_x253696.869_y3365412.480,10,0.7251142859458923,300.0,5000,0.44025057554244995,69,0.0138,2.265864849090576,1,69003.51664090634,0.18689301187710883,0.3315356251029265,0.11415754319741064,0.24325173066928993,0,0
q_006,s500_x253796.869_y3365287.480,11,0.7233603000640869,500.0,5000,0.9939430952072144,529,0.1058,2.1632509231567383,1,529018.3561800289,0.1676544099331778,0.9939316027316523,0.4624899955499261,0.4445557613032268,0,0
q_006,s300_x253921.869_y3365187.480,12,0.7218981385231018,300.0,5000,0.9949316382408142,644,0.1288,2.253613233566284,1,644020.5757031488,0.15161668456917288,0.995114221072904,0.5098482881585621,0.46655564672280636,0,0
q_006,s700_x253883.067_y3364778.442,13,0.7192284464836121,700.0,5000,0.9972818493843079,412,0.0824,2.4790241718292236,1,412015.733794322,0.1223341555628633,0.9979258364600343,0.39130474756565103,0.38371651076453595,0,1
q_006,s200_x254174.835_y3365575.528,14,0.7175472974777222,200.0,5000,0.9165551066398621,27,0.0054,2.1678738594055176,0,-1.0,0.10389446521629125,0.9013504488904762,0.10737163923220049,0.10598076962583679,0,0
q_006,s500_x253783.067_y3364678.442,15,0.7172085046768188,500.0,5000,0.9724029302597046,191,0.0382,2.507462978363037,1,191011.03656632424,0.1001784148730927,0.9681625736912591,0.28287884265058855,0.3097986715395902,0,0
q_006,s200_x253646.869_y3365587.480,16,0.7152121663093567,200.0,5000,0.6950860619544983,227,0.0454,2.16135835647583,1,227009.32950226308,0.07828156861258083,0.636401584387698,0.25335600416340154,0.2833262299430732,0,0
q_006,s300_x253908.067_y3365028.442,17,0.7131321430206299,300.0,5000,0.9980376958847046,754,0.1508,2.530245065689087,1,754022.5301318931,0.05546682392106073,0.9988300742161642,0.5444483062278757,0.4488557133051496,0,1
q_006,s300_x255294.480_y3365760.735,18,0.7117603421211243,300.0,5000,0.1970195174217224,36,0.0072,1.3015927076339722,0,-1.0,0.04042021965492511,0.04055232875805857,0.048886889160511475,0.04550022135827693,0,0
q_006,s200_x255867.683_y3363262.726,19,0.7116114497184753,200.0,5000,0.8244136571884155,72,0.0144,2.2296268939971924,1,72007.45450967789,0.03878709267439907,0.7911193669779516,0.20957954726292985,0.24126256542751753,0,0
q_006,s200_x253660.673_y3365746.519,20,0.708075225353241,200.0,5000,0.5323663353919983,67,0.0134,2.315912961959839,1,67004.34775039196,0.0,0.44173597391294395,0.13233405244376062,0.1794004314662564,0,0
q_007,s200_x254447.293_y3364057.454,1,0.8268817663192749,200.0,5000,0.8498683571815491,28,0.0056,2.040410280227661,0,-1.0,1.0,0.8141005825123014,0.10422097197571835,0.462532583185431,0,0
q_007,s200_x254161.063_y3364816.491,2,0.8190408945083618,200.0,5000,0.9994106292724609,1096,0.2192,2.191157102584839,1,1096029.72294919,0.8940352753916445,1.0,0.545000044773521,0.8346141370207705,1,0
q_007,s200_x254866.545_y3366022.637,3,0.8035518527030945,200.0,5000,0.9492531418800354,183,0.0366,2.3367037773132324,1,183010.8158276415,0.6847100767500757,0.9376480806495305,0.26147778616333156,0.5807707023980292,1,0
q_007,s200_x254638.610_y3366034.565,4,0.8024740815162659,200.0,5000,0.6220280528068542,44,0.0088,2.1318557262420654,0,-1.0,0.6701446394164159,0.5308670909298916,0.0756826541136647,0.3134674482347652,0,0
q_007,s300_x254766.545_y3365997.637,5,0.7969089150428772,300.0,5000,0.6449478268623352,272,0.0544,2.3936538696289062,1,272009.495824399,0.5949347205485278,0.5593591860832494,0.20832202445711906,0.5129671028936826,1,0
q_007,s200_x254488.610_y3366034.565,6,0.7967010140419006,200.0,5000,0.6631128191947937,84,0.0168,2.0681231021881104,1,84006.24300508975,0.5921250620251451,0.5819405033660284,0.17661603732818773,0.44281964720697076,0,0
q_007,s200_x254675.317_y3364345.530,7,0.7882536053657532,200.0,5000,0.7019996047019958,28,0.0056,1.4445600509643555,0,-1.0,0.47796335199994844,0.630281555515906,0.10225740530305194,0.25253978398181054,0,0
q_007,s300_x254739.058_y3364779.565,8,0.7872202396392822,300.0,5000,0.45405399799346924,68,0.0136,2.329180955886841,1,68003.57135902405,0.4639980280836969,0.3220547029258395,0.10564273292095402,0.3489848509860512,0,0
q_007,s200_x254839.058_y3364804.565,9,0.7870163917541504,200.0,5000,0.37077993154525757,25,0.005,2.2267284393310547,0,-1.0,0.4612431450131783,0.21853480699204447,0.03909835382874297,0.20795627030251712,0,0
q_007,s200_x254689.058_y3364804.565,10,0.7772925496101379,200.0,5000,0.5117223262786865,46,0.0092,2.5729942321777344,0,-1.0,0.32983119494261465,0.39374352031383464,0.05010305548035985,0.16199431126526176,0,0
q_007,s200_x253796.869_y3365287.480,11,0.7762004137039185,200.0,5000,0.8168925046920776,183,0.0366,2.131474733352661,1,183009.69745031357,0.3150716269598335,0.7731075463410557,0.23987963351749753,0.36995643089443186,0,0
q_007,s200_x254297.293_y3364057.454,12,0.7741699814796448,200.0,5000,0.8939054608345032,241,0.0482,2.375584125518799,1,241011.38347048283,0.28763154163901045,0.868844112903178,0.26228386180893803,0.372422933740967,0,0
q_007,s200_x254083.067_y3364828.442,13,0.7665373682975769,200.0,5000,0.9937334060668945,1680,0.336,2.4991703033447266,1,1680041.0381637574,0.18448130868223148,0.992942514032281,0.6948618869094471,0.5907096556185608,0,1
q_007,s200_x254689.058_y3364504.565,14,0.7662333250045776,200.0,5000,0.19498491287231445,39,0.0078,1.9294915199279785,0,-1.0,0.18037234419605747,0.0,0.027451744956343692,0.08861998465222921,0,0
