query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_036,s300_x254964.058_y3364554.565,6,0.6401873826980591,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.6378461469196903,0.2955128205128205,0.4324461510755685,0,1
q_036,s200_x253633.067_y3364528.442,7,0.6393722295761108,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.6290501320109725,0.3416666666666667,0.456620052804389,0,0
q_036,s200_x254989.058_y3364654.565,8,0.6374346613883972,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.60814255255516,0.3,0.42325702102206403,0,1
q_036,s300_x255267.051_y3364542.665,9,0.6365391612052917,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.5984795423190838,0.3194444444444444,0.4310584835943002,0,1
q_036,s200_x255217.051_y3364492.665,10,0.628527045249939,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.5120237716226255,0.3416666666666667,0.4098095086490502,0,1
q_036,s300_x254449.835_y3365625.528,11,0.6254997253417969,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.4793570856608106,0.3,0.37174283426432425,0,0
q_036,s300_x253683.067_y3364578.442,12,0.6252434849739075,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.4765920909187385,0.3,0.3706368363674954,0,0
q_036,s200_x254474.835_y3365575.528,13,0.624773383140564,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.4715193964477632,0.28833333333333333,0.36160775857910527,0,0
q_036,s300_x254950.317_y3364170.530,14,0.617371678352356,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.3916503461871179,0.3053030303030303,0.33984195665666533,0,1
q_036,s300_x255267.051_y3364767.665,15,0.6156444549560547,300.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.37301251933534646,0.35833333333333334,0.36420500773413855,0,1
q_036,s300_x254725.317_y3363945.530,16,0.6148157715797424,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.3640705044716506,0.3053030303030303,0.32881001997047843,0,0
q_036,s200_x254611.063_y3364816.491,17,0.6122824549674988,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.3367344247955518,0.3,0.31469376991822073,0,0
q_036,s300_x254725.317_y3364170.530,18,0.6102490425109863,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.3147926253943446,0.3194444444444444,0.3175837168244045,0,0
q_036,s700_x254952.800_y3365363.601,19,0.6082941293716431,700.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.2936978830006528,0.29166666666666663,0.2924791532002611,0,0
q_036,s200_x255367.051_y3364642.665,20,0.6078001260757446,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.28836727671493667,0.28541666666666665,0.28659691068597465,0,1
q_036,s300_x254950.317_y3364395.530,21,0.6061230897903442,300.0,256,256,0,0,0.0,,0,-1.0,0.2702710003569602,0.0,0.1081084001427841,0,1
q_036,s300_x254752.800_y3365613.601,22,0.6049571633338928,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.25768992053614787,0.2955128205128205,0.28038366052215147,0,0
q_036,s500_x253783.067_y3364678.442,23,0.6026473045349121,500.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.23276509121781327,0.3053030303030303,0.27628785466894346,0,0
q_036,s500_x255367.051_y3364642.665,24,0.6007975935935974,500.0,256,256,8,4,0.5,0.0,0,-1.0,0.21280554671194596,0.32916666666666666,0.2826222186847784,0,1
q_036,s200_x254624.835_y3365275.528,25,0.6004503965377808,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.20905907209632138,0.2955128205128205,0.26093132114622086,0,0
q_036,s700_x255467.051_y3364742.665,26,0.5953009128570557,700.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.15349290420923659,0.3416666666666667,0.26639716168369465,0,1
q_036,s200_x254989.058_y3364954.565,27,0.5948225259780884,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.1483308088847726,0.29166666666666663,0.234332323553909,0,0
q_036,s300_x254752.800_y3365388.601,28,0.5943089127540588,300.0,256,256,10,4,0.4,0.0,0,-1.0,0.14278859914007955,0.31166666666666665,0.2441154396560318,0,0
q_036,s200_x255380.764_y3365101.700,29,0.5935347080230713,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.13443444312594266,0.3,0.23377377725037707,0,0
q_036,s300_x254739.058_y3365004.565,30,0.5934352874755859,300.0,256,256,5,4,0.8,0.0,0,-1.0,0.13336163288407796,0.38166666666666665,0.28234465315363116,0,0
q_036,s300_x253141.241_y3363981.380,31,0.5929583311080933,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.12821497367820195,0.3053030303030303,0.23446780765309894,0,0
q_036,s500_x254825.317_y3364420.530,32,0.59295254945755,500.0,256,256,5,4,0.8,0.0,0,-1.0,0.1281525860322422,0.38166666666666665,0.28026103441289685,0,1
q_036,s700_x255453.340_y3364133.631,33,0.5920080542564392,700.0,256,256,5,4,0.8,0.0,0,-1.0,0.1179608887345277,0.38166666666666665,0.27618435549381104,0,1
q_036,s200_x255530.764_y3365551.700,34,0.5918937921524048,200.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.11672792876231272,0.3053030303030303,0.22987298968674325,0,0
q_036,s300_x255492.051_y3364767.665,35,0.5917836427688599,300.0,256,256,10,4,0.4,0.0,0,-1.0,0.11553934763103818,0.31166666666666665,0.23321573905241524,0,1
q_036,s200_x255367.051_y3364492.665,36,0.5917020440101624,200.0,256,256,20,6,0.3,1.5083290338516235,0,-1.0,0.11465884569991543,0.3025,0.22736353827996617,0,1
q_036,s200_x255758.727_y3365239.824,37,0.5916832685470581,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.11445624664344817,0.29166666666666663,0.22078249865737923,0,0
q_036,s300_x254674.835_y3365400.528,38,0.5914766788482666,300.0,256,256,5,4,0.8,0.0,0,-1.0,0.11222701385070058,0.38166666666666665,0.2738908055402802,0,0
q_036,s200_x254675.317_y3364195.530,39,0.5912157297134399,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.1094112085516097,0.31166666666666665,0.23076448342064385,0,0
q_036,s200_x254119.759_y3363139.382,40,0.5910604596138,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.10773574651320592,0.2955128205128205,0.2204019909129747,0,0
q_036,s200_x255908.727_y3365239.824,41,0.5888566374778748,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.08395511948520544,0.28833333333333333,0.20658204779408218,0,0
q_036,s500_x255186.579_y3363436.495,42,0.5867391228675842,500.0,256,256,10,4,0.4,0.0,0,-1.0,0.061105804945346495,0.31166666666666665,0.21144232197813856,0,0
q_036,s200_x254975.317_y3364345.530,43,0.5866886377334595,200.0,256,256,3,0,0.0,,0,-1.0,0.06056103859351233,0.0,0.02422441543740493,0,1
q_036,s300_x255505.764_y3365151.700,44,0.5860506296157837,300.0,256,256,23,4,0.17391304347826086,0.0,0,-1.0,0.05367652970327278,0.2721014492753623,0.18473148144652649,0,0
q_036,s200_x255517.051_y3364642.665,45,0.5816410183906555,200.0,256,256,8,4,0.5,0.0,0,-1.0,0.0060940509842133525,0.32916666666666666,0.19993762039368532,0,1
q_036,s700_x254925.317_y3364145.530,46,0.5813181400299072,700.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.0026099903845844628,0.35833333333333334,0.2160439961538338,0,1
q_036,s300_x255730.764_y3365376.700,47,0.5813111066818237,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.002534096134860223,0.3,0.18101363845394408,0,0
q_036,s200_x254433.525_y3363598.418,48,0.5811864137649536,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.0011885811312745411,0.31166666666666665,0.18747543245250978,0,0
q_036,s200_x254989.058_y3364504.565,49,0.5810902714729309,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.0001511453278406478,0.3,0.18006045813113625,0,1
q_036,s200_x253091.241_y3363931.380,50,0.5810762643814087,200.0,256,256,8,4,0.5,0.0,0,-1.0,0.0,0.32916666666666666,0.19749999999999998,0,0
q_037,s200_x254447.293_y3364057.454,1,0.7878227233886719,200.0,256,256,16,4,0.25,0.0,0,-1.0,1.0,0.31875000000000003,0.59125,0,1
q_037,s200_x254866.545_y3366022.637,2,0.7574654221534729,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.7770244239009945,0.32884615384615384,0.5081174618680901,0,0
q_037,s300_x254739.058_y3364779.565,3,0.7352864146232605,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.6141187379495971,0.3386363636363637,0.4488293133616571,0,0
q_037,s300_x254766.545_y3365997.637,4,0.7333859801292419,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.6001599715606114,0.31875000000000003,0.4313139886242446,0,0
