query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_003,cw_s300_x254658.721_y3365227.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,62.000000,0.012400,10884.007137,0.000654,0.016316,24.854055,0.287341,4.759147,0.706720,1.000000,"[-0.6230883543351914, 0.7737948259478523, 1.1897969712808505]","[3198684.3496947694, -1036796.9057302193, 294374.42620214314]",255251.303330,3365714.251980,-204.161962,"{""ok"": 5000}",-0.084791,20
q_004,cw_s500_x254383.721_y3364127.517,ok,,applicable_success,,5000,4996,0.999200,0.000200,4461.000000,0.892914,19417896.758609,1.000000,0.935220,59.363051,1.000000,2.490648,0.181931,0.000000,"[-3.0270112605087944, -0.763037727185976, -0.029750849297844145]","[-1818888.5626683175, 2840947.9601481063, 43206.872667567535]",254339.007639,3364003.457983,391.657724,"{""ok"": 4996, ""nodata"": 1, ""unstable_local_height"": 3}",0.786725,1
q_004,cw_s200_x254383.721_y3364052.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4770.000000,0.954000,7014280.961819,0.361228,1.000000,31.597994,0.532284,1.828602,0.000000,0.000000,"[-3.0213612703675725, -0.759770585181506, -0.03177295128843951]","[-1815748.239799327, 2842614.096800334, 61846.2479822451]",254337.959665,3364005.585755,391.575651,"{""ok"": 5000}",0.629735,2
q_004,cw_s200_x254533.721_y3364052.517,ok,,applicable_success,,5000,4989,0.997800,0.000800,4583.000000,0.918621,5113628.208240,0.263346,0.960797,55.013579,0.926731,2.171803,0.094312,0.000000,"[-3.0288886800895853, -0.7605098168197897, -0.03392011298051917]","[-1813596.1213374664, 2844423.279995904, 36455.885830578125]",254338.115825,3364002.926396,390.844990,"{""ok"": 4989, ""unstable_local_height"": 7, ""nodata"": 4}",0.616824,3
q_004,cw_s300_x254433.721_y3364102.517,ok,,applicable_success,,5000,4998,0.999600,0.000400,4194.000000,0.839136,11352698.836542,0.584651,0.879245,31.743874,0.534741,2.902857,0.295206,0.000000,"[-3.0251440291557508, -0.7618357274614866, -0.012383944176633974]","[-1817376.177186161, 2841565.524278483, 62213.43702432268]",254342.898680,3364005.179113,393.330342,"{""ok"": 4998, ""nodata"": 2}",0.597706,4
q_004,cw_s300_x254433.721_y3364327.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,3107.000000,0.621400,3358851.408443,0.172977,0.651363,13.790886,0.232314,2.816973,0.271605,0.000000,"[3.04158213824034, 0.7694114289920221, 0.033329180376309296]","[-1822953.0092907352, 2838440.872894884, -35252.94986160606]",254340.929037,3363994.288736,388.131701,"{""ok"": 5000}",0.356008,5
q_004,cw_s300_x254658.721_y3364327.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,1854.000000,0.370800,386212.443350,0.019890,0.388679,13.922233,0.234527,2.666548,0.230268,0.000000,"[3.034076247974797, 0.7612660464943775, 0.0898390166569414]","[-1809397.6719024559, 2845565.644639144, -99739.39319374325]",254328.917400,3363989.949394,376.489571,"{""ok"": 5000}",0.194374,6
q_004,cw_s300_x253983.721_y3364777.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,16.000000,0.003200,5954667.555257,0.306659,0.003354,30.972482,0.521747,3.800953,0.542003,0.000000,"[0.25111415087242017, 2.7106759174349446, 0.9106631285715296]","[-19458.508806846305, -2711941.1563494136, -2007329.350387805]",253653.112019,3364525.912533,269.545010,"{""ok"": 5000}",0.076270,7
q_004,cw_s500_x254008.721_y3364877.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,9.000000,0.001800,10857214.695188,0.559134,0.001887,30.229372,0.509229,4.648812,0.774995,1.000000,"[1.0306525018376818, -0.4450626329924195, 1.5656651700325728]","[3114452.195550431, 778818.2050646107, -1039126.2324765897]",253614.401787,3364793.205848,-137.903564,"{""ok"": 5000}",0.064124,8
q_004,cw_s500_x254758.721_y3364877.517,ok,,applicable_success,,5000,4994,0.998800,0.000200,17.000000,0.003404,4902465.540978,0.252472,0.003564,33.777009,0.568990,4.237754,0.662036,0.000000,"[1.1357446937431912, 2.4180669692061265, -0.005967682715442984]","[-2312142.6193443458, -2399495.8391233194, -529669.8642130257]",255058.009001,3364383.931621,334.529185,"{""ok"": 4994, ""unstable_local_height"": 5, ""nodata"": 1}",0.055547,9
q_004,cw_s700_x254783.721_y3364902.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,6.000000,0.001200,2330.645125,0.000120,0.001258,33.322033,0.561326,3.010507,0.324788,0.000000,"[1.6447684144323713, 2.3153048512349566, 0.1557057958746353]","[-2966882.894965455, -1382664.0212452833, -817685.1677312196]",254895.659970,3364192.467721,429.266584,"{""ok"": 4999, ""nodata"": 1}",0.024295,10
q_004,cw_s300_x254883.721_y3364777.517,ok,,applicable_success,,5000,4995,0.999000,0.000000,10.000000,0.002002,486174.365521,0.025037,0.002096,46.113293,0.776801,4.560458,0.750716,0.000000,"[-1.678308551118955, -1.3422286734610624, 0.8377265822616746]","[-1529143.0954616587, 105072.35669454935, 3006280.8878362146]",254827.468588,3364833.790766,323.850830,"{""ok"": 4995, ""unstable_local_height"": 5}",0.009888,11
q_004,cw_s300_x254208.721_y3364777.517,ok,,applicable_success,,5000,4996,0.999200,0.000600,30.000000,0.006005,106031.642059,0.005461,0.006289,52.216974,0.879621,4.858795,0.832699,0.000000,"[-1.5702779859356442, 0.20637660125678456, 0.3742346880345588]","[971725.2673767777, 107474.88115174149, 3229790.1152907964]",254418.159569,3364909.568114,180.725693,"{""ok"": 4996, ""unstable_local_height"": 1, ""nodata"": 3}",0.009117,12
q_004,cw_s200_x254383.721_y3365252.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,8.000000,0.001600,2258593.881414,0.116315,0.001677,46.040177,0.775570,5.467604,1.000000,0.000000,"[-0.8415698775545865, 0.22220112559199354, 0.2581119157925595]","[807055.5261129126, -2183437.8506938843, 2443657.869551908]",254473.662148,3365330.059374,-15.514059,"{""ok"": 4999, ""nodata"": 1}",0.007451,13
q_004,cw_s300_x254658.721_y3364777.517,ok,,applicable_success,,5000,4996,0.999200,0.000000,82.000000,0.016413,154930.174975,0.007979,0.017191,49.658890,0.836529,5.105377,0.900460,0.000000,"[-0.5507814709592362, 2.2470222022314705, -0.11893653854806423]","[1324651.0528176238, -2922431.2023384115, 1045732.2169065013]",255323.616732,3365066.158403,117.970990,"{""ok"": 4996, ""unstable_local_height"": 4}",0.003964,14
q_004,cw_s300_x254433.721_y3365227.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,12.000000,0.002400,37049.300041,0.001908,0.002516,30.376059,0.511700,3.923900,0.575789,0.000000,"[0.9034699529163783, 2.153830404246382, -1.1905320630983514]","[-2372631.4463763963, -1397755.123923825, 1950582.5285702634]",257670.583736,3364739.027071,2952.547351,"{""ok"": 5000}",-0.004709,15
