query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_strict_truth_hit
q_033,s300_x256033.727_y3365139.824,2,0.6490693092346191,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.7321101815318704,0.32166666666666666,0.4858440726127481,0,0
q_033,s300_x254752.800_y3365613.601,3,0.6377800703048706,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.6279712812798283,0.33333333333333337,0.4511885125119313,0,0
q_033,s200_x253633.067_y3364528.442,4,0.6371936798095703,200.0,256,256,22,5,0.22727272727272727,0.6458034515380859,0,-1.0,0.622562053812961,0.3034973367368298,0.43112322356728233,0,0
q_033,s300_x254449.835_y3365625.528,5,0.6367155909538269,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.6181518674425868,0.31875000000000003,0.43851074697703474,0,0
q_033,s200_x253783.067_y3364528.442,6,0.6238111257553101,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.49911312422199056,0.32166666666666666,0.3926452496887962,0,0
q_033,s300_x253683.067_y3364578.442,7,0.6085094213485718,300.0,256,256,18,5,0.2777777777777778,0.7904520630836487,0,-1.0,0.3579607685303704,0.2986111111111111,0.32235097407881486,0,0
q_033,s200_x254675.317_y3364045.530,8,0.5986897945404053,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.267378476575043,0.32884615384615384,0.3042590829377095,0,0
q_033,s200_x255394.480_y3365710.735,9,0.596602737903595,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.24812617938533404,0.31875000000000003,0.2905004717541336,0,0
q_033,s200_x255908.727_y3365089.824,10,0.5941247940063477,200.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.22526809710437531,0.3138888888888889,0.27844057217508345,0,0
q_033,s200_x255530.764_y3365551.700,11,0.5931401252746582,200.0,256,256,21,5,0.23809523809523808,0.7589162588119507,0,-1.0,0.21618490562718007,0.2946588599075199,0.2632692781953839,0,0
q_033,s200_x255530.764_y3365401.700,12,0.586072564125061,200.0,256,256,17,5,0.29411764705882354,0.6774324178695679,0,-1.0,0.1509893640886238,0.31219416501740577,0.24771224464589298,0,0
q_033,s500_x254852.800_y3365638.601,13,0.5855594277381897,500.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.14625587768262052,0.33333333333333337,0.2585023510730482,0,0
q_033,s300_x255267.051_y3364542.665,14,0.5835679769515991,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.12788550780098792,0.3625,0.2686542031203952,0,0
q_033,s300_x254950.317_y3364170.530,15,0.5772508978843689,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.06961287569883393,0.3386363636363637,0.2310269684613518,0,0
q_033,s300_x254964.058_y3364554.565,16,0.5719630718231201,300.0,256,256,25,5,0.2,0.7755385637283325,0,-1.0,0.02083470790831475,0.2864150288219696,0.18018290045650767,0,0
q_033,s500_x253783.067_y3364678.442,17,0.5715032815933228,500.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.016593319345658324,0.3386363636363637,0.20981914592008155,0,0
q_033,s200_x254989.058_y3364654.565,18,0.5705795288085938,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.008072054120865828,0.34500000000000003,0.21022882164834636,0,0
q_033,s300_x254725.317_y3364170.530,19,0.5698490738868713,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.0013338875619658401,0.3386363636363637,0.20371537320660454,0,0
q_033,s700_x254952.800_y3365363.601,20,0.5697044730186462,700.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.0,0.3527777777777778,0.21166666666666667,0,0
q_034,s700_x254397.293_y3364157.454,1,0.8648767471313477,700.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,1.0,0.2868421052631579,0.5721052631578948,0,1
q_034,s500_x254311.063_y3364666.491,2,0.852588415145874,500.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.7726607090872201,0.3,0.489064283634888,0,0
q_034,s500_x254297.293_y3364057.454,3,0.8512856960296631,500.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.7485598595587392,0.36666666666666664,0.5194239438234957,0,1
q_034,s500_x253227.414_y3363472.341,4,0.8461781740188599,500.0,256,256,4,4,1.0,0.0,0,-1.0,0.6540685621531974,0.425,0.516627424861279,0,0
q_034,s500_x254297.293_y3364432.454,5,0.8455184698104858,500.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.6418637578623287,0.36666666666666664,0.47674550314493147,0,0
q_034,s700_x253327.414_y3363572.341,6,0.8429247140884399,700.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.5938781901426466,0.36666666666666664,0.45755127605705864,0,0
q_034,s700_x254411.063_y3364766.491,7,0.8419581055641174,700.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.5759955274045714,0.30833333333333335,0.41539821096182855,0,0
q_034,s300_x254449.835_y3365175.528,8,0.8380355834960938,300.0,256,256,5,0,0.0,,0,-1.0,0.5034272254911475,0.0,0.201370890196459,0,0
q_034,s300_x254422.293_y3364182.454,9,0.8359538316726685,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.4649139444410138,0.3375,0.38846557777640556,0,0
q_034,s500_x254686.063_y3364666.491,10,0.8338091969490051,500.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.4252373033866457,0.36666666666666664,0.3900949213546583,0,0
q_034,s300_x254436.063_y3364566.491,11,0.8336102962493896,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.4215575570983706,0.3375,0.3711230228393483,0,0
q_034,s200_x254689.058_y3364504.565,12,0.8300091624259949,200.0,256,256,4,4,1.0,0.0,0,-1.0,0.3549350723819438,0.425,0.39697402895277756,0,0
q_034,s300_x254739.058_y3364554.565,13,0.828336238861084,300.0,256,256,4,4,1.0,0.0,0,-1.0,0.3239852854256905,0.425,0.3845941141702762,0,0
q_034,s300_x254211.063_y3364566.491,14,0.827273428440094,300.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.30432284728777226,0.28888888888888886,0.29506247224844223,0,0
q_034,s200_x254461.063_y3364666.491,15,0.820865273475647,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.18576929523540672,0.32,0.2663077180941627,0,0
q_034,s500_x254672.293_y3364057.454,16,0.8197985887527466,500.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.16603518088869676,0.36666666666666664,0.28641407235547867,0,0
q_034,s300_x254133.067_y3364803.442,17,0.8197754621505737,300.0,256,256,1,0,0.0,,0,-1.0,0.16560732905775558,0.0,0.06624293162310223,0,0
q_034,s300_x254436.063_y3364791.491,18,0.8172146081924438,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.11823045775735067,0.3277777777777778,0.2439588497696069,0,0
q_034,s300_x253127.414_y3363372.341,19,0.8171423673629761,300.0,256,256,4,4,1.0,0.0,0,-1.0,0.1168939721411117,0.425,0.30175758885644466,0,0
q_034,s500_x255769.480_y3365860.735,20,0.810823917388916,500.0,256,256,3,0,0.0,,0,-1.0,0.0,0.0,0.0,0,0
q_035,s200_x254474.835_y3365575.528,1,0.6686162948608398,200.0,256,256,14,5,0.35714285714285715,1.0755209922790527,0,-1.0,1.0,0.3125,0.5875,0,0
q_035,s200_x253633.067_y3364528.442,2,0.6453080177307129,200.0,256,256,28,4,0.14285714285714285,0.0,0,-1.0,0.7352553287711668,0.3,0.47410213150846675,0,0
q_035,s300_x256033.727_y3365139.824,3,0.6415280699729919,300.0,256,256,20,4,0.2,0.0,0,-1.0,0.6923211804944363,0.31,0.4629284721977745,0,0
q_035,s300_x254752.800_y3365613.601,4,0.6387408375740051,300.0,256,256,14,5,0.35714285714285715,0.9330377578735352,0,-1.0,0.6606626876342179,0.32243587541026925,0.4577266002998487,0,0
q_035,s300_x254449.835_y3365625.528,5,0.634864330291748,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.6166317779179947,0.3527777777777778,0.45831937783386456,0,0
q_035,s200_x253783.067_y3364528.442,6,0.633368968963623,200.0,256,256,21,5,0.23809523809523808,1.064690351486206,0,-1.0,0.5996468698970128,0.2924219267362468,0.4153119040005532,0,0
q_035,s200_x254675.317_y3364045.530,7,0.625656008720398,200.0,256,256,20,4,0.2,0.0,0,-1.0,0.5120400033579856,0.31,0.3908160013431943,0,0
q_035,s300_x253683.067_y3364578.442,8,0.619011640548706,300.0,256,256,16,5,0.3125,0.5669987201690674,0,-1.0,0.4365706300826769,0.34014861203969265,0.37871741925688635,0,0
q_035,s300_x255267.051_y3364542.665,9,0.6117666363716125,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.3542789944457834,0.3625,0.35921159777831335,0,0
q_035,s200_x255908.727_y3365089.824,10,0.6084467172622681,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.3165700343110307,0.32166666666666666,0.3196280137244123,0,0
q_035,s300_x254950.317_y3364170.530,11,0.6010082960128784,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.23208149072898077,0.3625,0.3103325962915923,0,0
q_035,s500_x254852.800_y3365638.601,12,0.5928678512573242,500.0,256,256,16,4,0.25,0.0,0,-1.0,0.13961908527387892,0.31875000000000003,0.24709763410955157,0,0
q_035,s300_x254964.058_y3364554.565,13,0.5909002423286438,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.11727020139789693,0.33333333333333337,0.24690808055915878,0,0
q_035,s200_x255394.480_y3365710.735,14,0.5906291604042053,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.11419114520850654,0.34500000000000003,0.25267645808340267,0,0
q_035,s500_x255367.051_y3364642.665,15,0.5875824689865112,500.0,256,256,22,4,0.18181818181818182,0.0,0,-1.0,0.07958561373957738,0.3068181818181818,0.21592515458674005,0,1
q_035,s300_x254725.317_y3363945.530,16,0.5842390656471252,300.0,256,256,23,5,0.21739130434782608,0.885765552520752,0,-1.0,0.04160991039052831,0.3012758168986449,0.19740945429539827,0,0
q_035,s300_x254725.317_y3364170.530,17,0.5835403800010681,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.03367396125859468,0.3386363636363637,0.2166514026852561,0,0
q_035,s200_x254989.058_y3364654.565,18,0.5826783776283264,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.023882995864803164,0.33333333333333337,0.2095531983459213,0,0
q_035,s300_x255505.764_y3365151.700,19,0.5807313919067383,300.0,256,256,21,4,0.19047619047619047,0.0,0,-1.0,0.001768358567873285,0.30833333333333335,0.1857073434271493,0,0
q_035,s200_x255367.051_y3364642.665,20,0.580575704574585,200.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.0,0.3386363636363637,0.2031818181818182,0,0
q_036,s300_x256033.727_y3365139.824,1,0.6737492680549622,300.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,1.0,0.35,0.61,0,0
q_036,s200_x254675.317_y3364045.530,2,0.6715422868728638,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.9665351039321501,0.3038461538461539,0.5689217338805523,0,0
q_036,s200_x255908.727_y3365089.824,3,0.6563894152641296,200.0,256,256,8,4,0.5,0.0,0,-1.0,0.7367690879692853,0.3375,0.49720763518771416,0,0
q_036,s500_x254852.800_y3365638.601,4,0.6509199142456055,500.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.6538339525849953,0.29666666666666663,0.4395335810339981,0,0
q_036,s200_x253783.067_y3364528.442,5,0.648903489112854,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.6232584959189041,0.30833333333333335,0.43430339836756165,0,0
q_036,s300_x254964.058_y3364554.565,6,0.6401873826980591,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.49109443504997546,0.3038461538461539,0.37874546632768247,0,0
q_036,s200_x253633.067_y3364528.442,7,0.6393722295761108,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.47873410559784824,0.35,0.4014936422391393,0,0
q_036,s200_x254989.058_y3364654.565,8,0.6374346613883972,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.4493543725252905,0.30833333333333335,0.3647417490101162,0,0
q_036,s300_x255267.051_y3364542.665,9,0.6365391612052917,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.43577572455155844,0.3277777777777778,0.37097695648729,0,0
q_036,s200_x255217.051_y3364492.665,10,0.628527045249939,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.31428641150063763,0.35,0.33571456460025506,0,0
q_036,s300_x254449.835_y3365625.528,11,0.6254997253417969,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.2683825556309724,0.30833333333333335,0.29235302225238896,0,0
q_036,s300_x253683.067_y3364578.442,12,0.6252434849739075,300.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.26449713179983064,0.30833333333333335,0.2907988527199323,0,0
q_036,s200_x254474.835_y3365575.528,13,0.624773383140564,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.257368883891895,0.29666666666666663,0.28094755355675793,0,0
q_036,s300_x254950.317_y3364170.530,14,0.617371678352356,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.14513535717610396,0.3136363636363636,0.24623596105225973,0,0
q_036,s300_x255267.051_y3364767.665,15,0.6156444549560547,300.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.11894512415009179,0.36666666666666664,0.2675780496600367,0,0
q_036,s300_x254725.317_y3363945.530,16,0.6148157715797424,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.1063796327510771,0.3136363636363636,0.23073367128224898,0,0
q_036,s200_x254611.063_y3364816.491,17,0.6122824549674988,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.06796644743561123,0.30833333333333335,0.21218657897424448,0,0
q_036,s300_x254725.317_y3364170.530,18,0.6102490425109863,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.037133408589507096,0.3277777777777778,0.2115200301024695,0,0
q_036,s700_x254952.800_y3365363.601,19,0.6082941293716431,700.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.007490670554199358,0.3,0.18299626822167975,0,0
q_036,s200_x255367.051_y3364642.665,20,0.6078001260757446,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.0,0.29375,0.17625,0,0
q_037,s200_x254447.293_y3364057.454,1,0.7878227233886719,200.0,256,256,16,4,0.25,0.0,0,-1.0,1.0,0.31875000000000003,0.59125,0,0
q_037,s200_x254866.545_y3366022.637,2,0.7574654221534729,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.68671935261242,0.32884615384615384,0.4719954333526603,0,0
q_037,s300_x254739.058_y3364779.565,3,0.7352864146232605,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.45783689090589236,0.3386363636363637,0.3863165745441752,0,0
q_037,s300_x254766.545_y3365997.637,4,0.7333859801292419,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.43822482644762306,0.31875000000000003,0.3665399305790492,0,0
q_037,s200_x254675.317_y3364345.530,5,0.7323479652404785,200.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.42751274193687283,0.3138888888888889,0.3593384301080825,0,0
q_037,s200_x254297.293_y3364057.454,6,0.7311466932296753,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.41511587996560323,0.3527777777777778,0.37771301865290796,0,0
q_037,s300_x254422.293_y3364182.454,7,0.7265188694000244,300.0,256,256,4,4,1.0,0.0,0,-1.0,0.36735775963349476,0.45,0.41694310385339795,0,0
q_037,s200_x254161.063_y3364816.491,8,0.7212618589401245,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.313106572169863,0.375,0.3502426288679452,0,0
q_037,s200_x254716.545_y3365722.637,9,0.7202138900756836,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.3022917648274564,0.32166666666666666,0.31391670593098253,0,0
q_037,s200_x254689.058_y3364804.565,10,0.718912661075592,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.28886336879218866,0.32166666666666666,0.30854534751687546,0,0
q_037,s200_x254338.610_y3366034.565,11,0.7083240747451782,200.0,256,256,21,5,0.23809523809523808,0.575684130191803,0,-1.0,0.179591495287667,0.2916666666666667,0.2468365981150668,0,0
q_037,s200_x254488.610_y3366034.565,12,0.7060073018074036,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.15568290999634626,0.34500000000000003,0.2692731639985385,0,0
q_037,s500_x254866.545_y3366247.637,13,0.7046107053756714,500.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.141270343118862,0.3386363636363637,0.259689955429363,0,0
q_037,s700_x254397.293_y3364157.454,14,0.7036187052726746,700.0,256,256,2,0,0.0,,0,-1.0,0.13103312103948125,0.0,0.05241324841579251,0,1
q_037,s500_x254672.293_y3364057.454,15,0.7020687460899353,500.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.11503788442635757,0.3386363636363637,0.24919697195236123,0,0
q_037,s300_x254422.293_y3363957.454,16,0.7017288208007812,300.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.11152993048063213,0.375,0.26961197219225286,0,0
q_037,s200_x253796.869_y3365287.480,17,0.6982263326644897,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.07538502608667838,0.3527777777777778,0.24182067710133803,0,0
q_037,s500_x254297.293_y3364057.454,18,0.6926858425140381,500.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.01820839079455803,0.325,0.2022833563178232,0,1
q_037,s200_x254839.058_y3364504.565,19,0.6923583745956421,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.01482899416509712,0.33333333333333337,0.20593159766603886,0,0
q_037,s300_x254739.058_y3364554.565,20,0.690921425819397,300.0,256,256,5,4,0.8,0.0,0,-1.0,0.0,0.415,0.24899999999999997,0,0
q_038,s200_x255530.764_y3365401.700,1,0.7177301049232483,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,1.0,0.325,0.595,0,0
q_038,s300_x254449.835_y3365625.528,2,0.7075467109680176,300.0,256,256,21,5,0.23809523809523808,1.3224527835845947,0,-1.0,0.862842394271218,0.3306037526930741,0.5434992093243317,0,0
q_038,s300_x255505.764_y3365376.700,3,0.696133017539978,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.7091141902957516,0.3386363636363637,0.48682749430011885,0,0
q_038,s200_x253633.067_y3364528.442,4,0.690859317779541,200.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.6380840371214798,0.3386363636363637,0.4584154330304101,0,0
q_038,s200_x255544.480_y3365710.735,5,0.6740227341651917,200.0,256,256,21,5,0.23809523809523808,1.0242506265640259,0,-1.0,0.4113162711537844,0.33873564130857764,0.36776789324666037,0,0
q_038,s300_x255519.480_y3365760.735,6,0.6714992523193359,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.3773281204842491,0.31875000000000003,0.34218124819369966,0,0
q_038,s200_x255394.480_y3365710.735,7,0.6685100793838501,200.0,256,256,13,5,0.38461538461538464,2.7503035068511963,0,-1.0,0.33706769211008,0.3173076923076923,0.3252116922286474,0,0
q_038,s200_x253783.067_y3364528.442,8,0.6629014015197754,200.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.2615258019973668,0.3386363636363637,0.30779213898076496,0,0
q_038,s200_x254474.835_y3365575.528,9,0.6607855558395386,200.0,256,256,19,5,0.2631578947368421,0.7198917269706726,0,-1.0,0.23302800166982435,0.3514213874677782,0.30406403314859665,0,0
q_038,s300_x256033.727_y3365139.824,10,0.6597527265548706,300.0,256,256,22,5,0.22727272727272727,1.24199378490448,0,-1.0,0.21911708037635272,0.33090390747309645,0.2861891766343989,0,0
q_038,s300_x253683.067_y3364578.442,11,0.6562355160713196,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.17174464532288622,0.3625,0.2861978581291545,0,0
q_038,s200_x254839.058_y3364504.565,12,0.6554843783378601,200.0,256,256,14,5,0.35714285714285715,0.046846579760313034,0,-1.0,0.1616277576185736,0.3862225069984927,0.29638460724652504,0,0
