dsm_id,candidate_tile_id,dsm_source_name,dsm_source_type,dsm_asset_version_tag,upstream_dsm_path,crs,tile_min_x,tile_min_y,tile_max_x,tile_max_y,expand_margin_m,request_min_x,request_min_y,request_max_x,request_max_y,raster_path,status,download_request_id
s200_x255717.683_y3363412.726,s200_x255717.683_y3363412.726,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,255617.68346681632,3363312.725988563,255817.68346681632,3363512.725988563,250.000,255367.683467,3363062.725989,256067.683467,3363762.725989,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x255717.683_y3363412.726.tif,ready,odm_dsm_override_s200_x255717.683_y3363412.726
s200_x255717.683_y3363562.726,s200_x255717.683_y3363562.726,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,255617.68346681632,3363462.725988563,255817.68346681632,3363662.725988563,250.000,255367.683467,3363212.725989,256067.683467,3363912.725989,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x255717.683_y3363562.726.tif,ready,odm_dsm_override_s200_x255717.683_y3363562.726
s200_x254852.800_y3365113.601,s200_x254852.800_y3365113.601,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254752.80039608278,3365013.6009922293,254952.80039608278,3365213.6009922293,250.000,254502.800396,3364763.600992,255202.800396,3365463.600992,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254852.800_y3365113.601.tif,ready,odm_dsm_override_s200_x254852.800_y3365113.601
s200_x255694.480_y3366010.735,s200_x255694.480_y3366010.735,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,255594.479752744,3365910.7347813593,255794.479752744,3366110.7347813593,250.000,255344.479753,3365660.734781,256044.479753,3366360.734781,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x255694.480_y3366010.735.tif,ready,odm_dsm_override_s200_x255694.480_y3366010.735
s200_x254702.800_y3365113.601,s200_x254702.800_y3365113.601,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254602.80039608278,3365013.6009922293,254802.80039608278,3365213.6009922293,250.000,254352.800396,3364763.600992,255052.800396,3365463.600992,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254702.800_y3365113.601.tif,ready,odm_dsm_override_s200_x254702.800_y3365113.601
s300_x256047.413_y3365748.858,s300_x256047.413_y3365748.858,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,255897.41299202444,3365598.8580652266,256197.41299202444,3365898.8580652266,250.000,255647.412992,3365348.858065,256447.412992,3366148.858065,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x256047.413_y3365748.858.tif,ready,odm_dsm_override_s300_x256047.413_y3365748.858
s300_x254422.293_y3363957.454,s300_x254422.293_y3363957.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254272.29280875245,3363807.454095203,254572.29280875245,3364107.454095203,250.000,254022.292809,3363557.454095,254822.292809,3364357.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254422.293_y3363957.454.tif,ready,odm_dsm_override_s300_x254422.293_y3363957.454
s200_x254297.293_y3364057.454,s200_x254297.293_y3364057.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254197.29280875245,3363957.454095203,254397.29280875245,3364157.454095203,250.000,253947.292809,3363707.454095,254647.292809,3364407.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254297.293_y3364057.454.tif,ready,odm_dsm_override_s200_x254297.293_y3364057.454
s200_x254447.293_y3364057.454,s200_x254447.293_y3364057.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254347.29280875245,3363957.454095203,254547.29280875245,3364157.454095203,250.000,254097.292809,3363707.454095,254797.292809,3364407.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254447.293_y3364057.454.tif,ready,odm_dsm_override_s200_x254447.293_y3364057.454
s500_x254297.293_y3364057.454,s500_x254297.293_y3364057.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254047.29280875245,3363807.454095203,254547.29280875245,3364307.454095203,250.000,253797.292809,3363557.454095,254797.292809,3364557.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s500_x254297.293_y3364057.454.tif,ready,odm_dsm_override_s500_x254297.293_y3364057.454
s300_x254422.293_y3364182.454,s300_x254422.293_y3364182.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254272.29280875245,3364032.454095203,254572.29280875245,3364332.454095203,250.000,254022.292809,3363782.454095,254822.292809,3364582.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254422.293_y3364182.454.tif,ready,odm_dsm_override_s300_x254422.293_y3364182.454
s700_x254397.293_y3364157.454,s700_x254397.293_y3364157.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254047.29280875245,3363807.454095203,254747.29280875245,3364507.454095203,250.000,253797.292809,3363557.454095,254997.292809,3364757.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s700_x254397.293_y3364157.454.tif,ready,odm_dsm_override_s700_x254397.293_y3364157.454
s200_x254675.317_y3364345.530,s200_x254675.317_y3364345.530,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254575.31714087684,3364245.5298480103,254775.31714087684,3364445.5298480103,250.000,254325.317141,3363995.529848,255025.317141,3364695.529848,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254675.317_y3364345.530.tif,ready,odm_dsm_override_s200_x254675.317_y3364345.530
s200_x254324.835_y3365125.528,s200_x254324.835_y3365125.528,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254224.83531152448,3365025.5278006354,254424.83531152448,3365225.5278006354,250.000,253974.835312,3364775.527801,254674.835312,3365475.527801,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254324.835_y3365125.528.tif,ready,odm_dsm_override_s200_x254324.835_y3365125.528
s200_x254689.058_y3364804.565,s200_x254689.058_y3364804.565,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254589.0576404855,3364704.5652137767,254789.0576404855,3364904.5652137767,250.000,254339.057640,3364454.565214,255039.057640,3365154.565214,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254689.058_y3364804.565.tif,ready,odm_dsm_override_s200_x254689.058_y3364804.565
s300_x254739.058_y3364554.565,s300_x254739.058_y3364554.565,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254589.0576404855,3364404.5652137767,254889.0576404855,3364704.5652137767,250.000,254339.057640,3364154.565214,255139.057640,3364954.565214,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254739.058_y3364554.565.tif,ready,odm_dsm_override_s300_x254739.058_y3364554.565
s200_x254461.063_y3364666.491,s200_x254461.063_y3364666.491,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254361.06292971745,3364566.490741796,254561.06292971745,3364766.490741796,250.000,254111.062930,3364316.490742,254811.062930,3365016.490742,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254461.063_y3364666.491.tif,ready,odm_dsm_override_s200_x254461.063_y3364666.491
s200_x254716.545_y3365722.637,s200_x254716.545_y3365722.637,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254616.5454075462,3365622.637183411,254816.5454075462,3365822.637183411,250.000,254366.545408,3365372.637183,255066.545408,3366072.637183,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254716.545_y3365722.637.tif,ready,odm_dsm_override_s200_x254716.545_y3365722.637
s300_x254766.545_y3365997.637,s300_x254766.545_y3365997.637,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254616.5454075462,3365847.637183411,254916.5454075462,3366147.637183411,250.000,254366.545408,3365597.637183,255166.545408,3366397.637183,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254766.545_y3365997.637.tif,ready,odm_dsm_override_s300_x254766.545_y3365997.637
s200_x254689.058_y3364504.565,s200_x254689.058_y3364504.565,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254589.0576404855,3364404.5652137767,254789.0576404855,3364604.5652137767,250.000,254339.057640,3364154.565214,255039.057640,3364854.565214,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254689.058_y3364504.565.tif,ready,odm_dsm_override_s200_x254689.058_y3364504.565
s500_x254839.058_y3364654.565,s500_x254839.058_y3364654.565,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254589.0576404855,3364404.5652137767,255089.0576404855,3364904.5652137767,250.000,254339.057640,3364154.565214,255339.057640,3365154.565214,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s500_x254839.058_y3364654.565.tif,ready,odm_dsm_override_s500_x254839.058_y3364654.565
s500_x254866.545_y3366247.637,s500_x254866.545_y3366247.637,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254616.5454075462,3365997.637183411,255116.5454075462,3366497.637183411,250.000,254366.545408,3365747.637183,255366.545408,3366747.637183,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s500_x254866.545_y3366247.637.tif,ready,odm_dsm_override_s500_x254866.545_y3366247.637
s200_x254297.293_y3364357.454,s200_x254297.293_y3364357.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254197.29280875245,3364257.454095203,254397.29280875245,3364457.454095203,250.000,253947.292809,3364007.454095,254647.292809,3364707.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254297.293_y3364357.454.tif,ready,odm_dsm_override_s200_x254297.293_y3364357.454
s300_x254422.293_y3364407.454,s300_x254422.293_y3364407.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254272.29280875245,3364257.454095203,254572.29280875245,3364557.454095203,250.000,254022.292809,3364007.454095,254822.292809,3364807.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254422.293_y3364407.454.tif,ready,odm_dsm_override_s300_x254422.293_y3364407.454
s500_x254311.063_y3364666.491,s500_x254311.063_y3364666.491,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254061.06292971745,3364416.490741796,254561.06292971745,3364916.490741796,250.000,253811.062930,3364166.490742,254811.062930,3365166.490742,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s500_x254311.063_y3364666.491.tif,ready,odm_dsm_override_s500_x254311.063_y3364666.491
s300_x254739.058_y3364779.565,s300_x254739.058_y3364779.565,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254589.0576404855,3364629.5652137767,254889.0576404855,3364929.5652137767,250.000,254339.057640,3364379.565214,255139.057640,3365179.565214,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254739.058_y3364779.565.tif,ready,odm_dsm_override_s300_x254739.058_y3364779.565
s200_x254297.293_y3364207.454,s200_x254297.293_y3364207.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254197.29280875245,3364107.454095203,254397.29280875245,3364307.454095203,250.000,253947.292809,3363857.454095,254647.292809,3364557.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254297.293_y3364207.454.tif,ready,odm_dsm_override_s200_x254297.293_y3364207.454
s500_x254297.293_y3364432.454,s500_x254297.293_y3364432.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254047.29280875245,3364182.454095203,254547.29280875245,3364682.454095203,250.000,253797.292809,3363932.454095,254797.292809,3364932.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s500_x254297.293_y3364432.454.tif,ready,odm_dsm_override_s500_x254297.293_y3364432.454
s200_x254447.293_y3364357.454,s200_x254447.293_y3364357.454,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254347.29280875245,3364257.454095203,254547.29280875245,3364457.454095203,250.000,254097.292809,3364007.454095,254797.292809,3364707.454095,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254447.293_y3364357.454.tif,ready,odm_dsm_override_s200_x254447.293_y3364357.454
s300_x254211.063_y3364566.491,s300_x254211.063_y3364566.491,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254061.06292971745,3364416.490741796,254361.06292971745,3364716.490741796,250.000,253811.062930,3364166.490742,254611.062930,3364966.490742,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x254211.063_y3364566.491.tif,ready,odm_dsm_override_s300_x254211.063_y3364566.491
s300_x253921.869_y3365187.480,s300_x253921.869_y3365187.480,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,253771.86911584332,3365037.480292981,254071.86911584332,3365337.480292981,250.000,253521.869116,3364787.480293,254321.869116,3365587.480293,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s300_x253921.869_y3365187.480.tif,ready,odm_dsm_override_s300_x253921.869_y3365187.480
s500_x253796.869_y3365287.480,s500_x253796.869_y3365287.480,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,253546.86911584332,3365037.480292981,254046.86911584332,3365537.480292981,250.000,253296.869116,3364787.480293,254296.869116,3365787.480293,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s500_x253796.869_y3365287.480.tif,ready,odm_dsm_override_s500_x253796.869_y3365287.480
s200_x253646.869_y3365587.480,s200_x253646.869_y3365587.480,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,253546.86911584332,3365487.480292981,253746.86911584332,3365687.480292981,250.000,253296.869116,3365237.480293,253996.869116,3365937.480293,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x253646.869_y3365587.480.tif,ready,odm_dsm_override_s200_x253646.869_y3365587.480
s200_x253796.869_y3365437.480,s200_x253796.869_y3365437.480,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,253696.86911584332,3365337.480292981,253896.86911584332,3365537.480292981,250.000,253446.869116,3365087.480293,254146.869116,3365787.480293,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x253796.869_y3365437.480.tif,ready,odm_dsm_override_s200_x253796.869_y3365437.480
s200_x255244.480_y3365860.735,s200_x255244.480_y3365860.735,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,255144.479752744,3365760.7347813593,255344.479752744,3365960.7347813593,250.000,254894.479753,3365510.734781,255594.479753,3366210.734781,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x255244.480_y3365860.735.tif,ready,odm_dsm_override_s200_x255244.480_y3365860.735
s200_x254174.835_y3365575.528,s200_x254174.835_y3365575.528,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254074.83531152448,3365475.5278006354,254274.83531152448,3365675.5278006354,250.000,253824.835312,3365225.527801,254524.835312,3365925.527801,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254174.835_y3365575.528.tif,ready,odm_dsm_override_s200_x254174.835_y3365575.528
s200_x254083.067_y3364828.442,s200_x254083.067_y3364828.442,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,253983.06710738334,3364728.4419510043,254183.06710738334,3364928.4419510043,250.000,253733.067107,3364478.441951,254433.067107,3365178.441951,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254083.067_y3364828.442.tif,ready,odm_dsm_override_s200_x254083.067_y3364828.442
s200_x254161.063_y3364816.491,s200_x254161.063_y3364816.491,odm_dsm_override,odm_dsm_override,odm_refresh_2026-04-16,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/source/odm_dsm_merged.tif,EPSG:32650,254061.06292971745,3364716.490741796,254261.06292971745,3364916.490741796,250.000,253811.062930,3364466.490742,254511.062930,3365166.490742,/mnt/d/aiproject/imagematch/new3output/nadir_009010_dinov2_romav2_pose_odmrefresh_sattruth_2026-04-16/pose_v1_formal/dsm_cache/rasters/odm_dsm_override_s200_x254161.063_y3364816.491.tif,ready,odm_dsm_override_s200_x254161.063_y3364816.491
