query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_004,cw_s200_x254383.721_y3365252.517,ok,,applicable_success,,5000,4999,0.999800,0.000000,6.000000,0.001200,1823580.654852,0.093939,0.001260,46.825125,0.859410,5.081716,0.930408,0.000000,"[0.5311752241704356, 1.9766917709123848, -0.6452024319959079]","[-1918947.8633283398, -2602691.5125760315, 966230.16452989]",254797.527510,3365270.117271,20.726629,"{""ok"": 4999, ""unstable_local_height"": 1}",0.016997,9
q_004,cw_s500_x254008.721_y3364877.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,8.000000,0.001600,203376.203943,0.010477,0.001680,34.228515,0.628217,3.678645,0.502818,0.000000,"[1.0910431543195207, 0.484249606312791, -1.799023704499065]","[-2885756.842786824, 1735223.9616526156, -223296.85941779282]",253800.252633,3365121.345781,-12.045276,"{""ok"": 4999, ""nodata"": 1}",0.015975,10
q_004,cw_s300_x253983.721_y3364777.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,10.000000,0.002000,1084.449345,0.000056,0.002100,47.295434,0.868042,4.687699,0.810330,0.000000,"[0.19990753647140078, 1.4673941831935655, 0.10974765039298691]","[-188028.49235851027, -3341390.0884132534, -427426.57769288257]",254732.847623,3364230.492784,532.884015,"{""ok"": 4999, ""nodata"": 1}",0.006805,11
q_004,cw_s300_x254883.721_y3364777.517,ok,,applicable_success,,5000,4997,0.999400,0.000000,15.000000,0.003002,12196.778848,0.000628,0.003151,46.384310,0.851319,3.506034,0.450215,1.000000,"[0.28894039203966176, -0.8432660786121159, 1.03405567546079]","[2783963.675770952, -1870866.4230767146, 369398.9934820835]",254548.690072,3364855.939398,-94.191260,"{""ok"": 4997, ""unstable_local_height"": 3}",-0.008202,12
q_004,cw_s500_x254758.721_y3364877.517,ok,,applicable_success,,5000,4995,0.999000,0.000200,20.000000,0.004004,391802.325181,0.020183,0.004201,33.704662,0.618602,4.610312,0.786746,0.000000,"[0.7948165305429299, 2.145554268086648, 0.01520718377531217]","[-1682779.2673012672, -2830364.4737814157, -736057.6718771388]",255195.995610,3364426.401299,85.442848,"{""ok"": 4995, ""nodata"": 1, ""unstable_local_height"": 4}",-0.009727,13
q_004,cw_s500_x254383.721_y3364502.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,13.000000,0.002600,267783.532891,0.013794,0.002731,40.625097,0.745617,5.086046,0.931727,0.000000,"[-1.3310088067331465, -0.9771726018281713, -1.6926194461039064]","[-2985487.921818767, 1440766.1872921998, -625990.446279373]",254059.707549,3363965.374384,39.329213,"{""ok"": 5000}",-0.013836,14
q_004,cw_s500_x254383.721_y3364877.517,ok,,applicable_success,,5000,4996,0.999200,0.000400,6.000000,0.001201,4477.818847,0.000231,0.001260,24.191543,0.444002,4.245025,0.675424,0.000000,"[1.972649136770602, -0.0697107794697649, 0.940432677470497]","[1154490.1933736445, 1859708.0020662951, -2567214.9684283]",254014.190726,3364138.960164,-35.799971,"{""ok"": 4996, ""nodata"": 2, ""unstable_local_height"": 2}",-0.022472,15
q_004,cw_s700_x254783.721_y3364902.517,ok,,applicable_success,,5000,4996,0.999200,0.000600,8.000000,0.001601,186701.849538,0.009618,0.001680,33.435750,0.613666,5.016131,0.910421,0.000000,"[-1.5622275470004245, -2.136654612282527, 0.40314947904197757]","[-2677033.338926116, -1292153.6054203706, 1596833.8014628557]",254685.360981,3364696.344237,710.771852,"{""ok"": 4996, ""nodata"": 3, ""unstable_local_height"": 1}",-0.026455,16
q_004,cw_s200_x254683.721_y3364352.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,267.000000,0.053400,109598.652720,0.005646,0.056081,15.313753,0.281063,4.953647,0.891379,0.000000,"[-1.1212853620230343, -0.44194536149140007, 1.7588659082119933]","[1815270.0302681008, 1349100.7781003427, 2504066.3336064275]",254896.042892,3364618.016460,77.416556,"{""ok"": 5000}",-0.032384,17
q_004,cw_s300_x254433.721_y3365227.517,ok,,applicable_success,,5000,4995,0.999000,0.000800,26.000000,0.005205,16864.726453,0.000869,0.005461,45.379698,0.832881,4.873369,0.866914,1.000000,"[-0.8162366515558419, -1.9805591762672998, -1.7496439512808728]","[-1958573.7654971152, -243914.35662030688, -2734635.6973224385]",254077.249001,3362912.706355,-828.435030,"{""ok"": 4995, ""nodata"": 4, ""unstable_local_height"": 1}",-0.050532,18
q_004,cw_s300_x254658.721_y3364552.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,52.000000,0.010400,126486.348384,0.006516,0.010922,22.272980,0.408789,5.310072,1.000000,0.000000,"[2.527144970358245, 1.118831166434247, 0.011956664412882003]","[-2571270.083579313, 1880797.1027917124, -1109592.7851157985]",254598.364172,3363807.848655,404.537913,"{""ok"": 5000}",-0.052188,19
q_004,cw_s500_x254758.721_y3364502.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,74.000000,0.014800,356627.230115,0.018371,0.015543,15.253816,0.279962,5.204343,0.967779,0.000000,"[2.6160432840346353, 0.6476509787969524, 0.5662736695692783]","[-1392325.17447463, 2626766.9895438943, -1594335.3826692249]",254298.852293,3363883.407635,186.608541,"{""ok"": 5000}",-0.056640,20
q_021,cw_s300_x254883.721_y3364102.517,ok,,applicable_success,,5000,4996,0.999200,0.000800,4913.000000,0.983387,12556206.624493,0.842045,0.989726,65.329225,0.964706,1.756942,0.113979,0.000000,"[-3.0501779238134143, -0.7208025133928958, -0.008824111713249459]","[-1733944.2310433385, 2894042.617404021, 18402.4690071994]",254990.626946,3364128.943006,391.895610,"{""ok"": 4996, ""nodata"": 4}",0.788545,1
q_021,cw_s500_x254758.721_y3364127.517,ok,,applicable_success,,5000,4995,0.999000,0.000600,4498.000000,0.900501,14911567.524583,1.000000,0.906124,67.719289,1.000000,1.866721,0.142229,0.000000,"[-3.0467708724701312, -0.7196026678259074, -0.008266786832431334]","[-1733239.0005990958, 2894366.4380311086, 30315.826918999224]",254990.369221,3364130.395536,391.912741,"{""ok"": 4995, ""unstable_local_height"": 2, ""nodata"": 3}",0.787152,2
q_021,cw_s200_x254833.721_y3364202.517,ok,,applicable_success,,5000,4998,0.999600,0.000000,4865.000000,0.973389,4747482.586669,0.318376,0.980056,64.208315,0.948154,1.774735,0.118558,0.000000,"[-3.049016906771053, -0.7185815385997537, -0.003085424796824953]","[-1730406.0612511912, 2896088.9013772234, 27460.032160533414]",254991.641988,3364129.787129,390.807242,"{""ok"": 4998, ""unstable_local_height"": 2}",0.650582,3
q_021,cw_s200_x254833.721_y3364052.517,ok,,applicable_success,,5000,4986,0.997200,0.001400,4809.000000,0.964501,5469825.225838,0.366818,0.968775,66.488134,0.981820,2.215024,0.231860,0.000000,"[-3.0495961458119187, -0.7219558318019884, 0.008176605131270442]","[-1736126.5790256402, 2892633.7366680494, 30462.057565427713]",254994.444906,3364130.058584,389.688035,"{""ok"": 4986, ""nodata"": 7, ""unstable_local_height"": 7}",0.649806,4
q_021,cw_s300_x255108.721_y3364102.517,ok,,applicable_success,,5000,4998,0.999600,0.000400,4434.000000,0.887155,11713552.502325,0.785535,0.893231,34.351615,0.507265,2.982946,0.429474,0.000000,"[-3.048064226993073, -0.7208837776725039, -0.02724932715869758]","[-1735044.6126971655, 2893413.4391341493, 12576.272470590291]",254985.942276,3364128.611874,390.450834,"{""ok"": 4998, ""nodata"": 2}",0.648955,5
q_021,cw_s200_x254983.721_y3364202.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4964.000000,0.992800,6496451.673653,0.435665,1.000000,14.543417,0.214760,1.447190,0.034269,0.000000,"[-3.041926036691464, -0.719957926310396, 0.002366857239293856]","[-1735770.4692261317, 2892540.1999854604, 52180.22205381674]",254992.561620,3364132.777673,391.977879,"{""ok"": 5000}",0.624805,6
q_021,cw_s200_x254983.721_y3364052.517,ok,,applicable_success,,5000,4994,0.998800,0.001200,4927.000000,0.986584,6376477.278812,0.427620,0.992546,15.056397,0.222335,1.314021,0.000000,0.000000,"[-3.0429798813920166, -0.7201931090928582, 9.394842950178317e-05]","[-1735796.3125767969, 2892609.1184761887, 47224.05969320449]",254992.076727,3364132.183892,391.108752,"{""ok"": 4994, ""nodata"": 6}",0.623623,7
q_021,cw_s300_x255108.721_y3364327.517,ok,,applicable_success,,5000,4997,0.999400,0.000400,4500.000000,0.900540,7125414.277627,0.477845,0.906527,38.550896,0.569275,1.924497,0.157097,0.000000,"[-3.051569671955334, -0.7209691918064864, -0.01868471554117072]","[-1733654.4237153053, 2894264.1094194786, 7362.0547141774705]",254988.273166,3364128.033209,390.532439,"{""ok"": 4997, ""unstable_local_height"": 1, ""nodata"": 2}",0.612146,8
q_021,cw_s300_x254883.721_y3364327.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4891.000000,0.978200,5531782.655794,0.370973,0.985294,18.625498,0.275040,1.834278,0.133881,0.000000,"[-3.0412012757623157, -0.7188141008205411, -0.01246000790259933]","[-1734238.8637750654, 2893570.1871803687, 45524.248814092054]",254988.899275,3364132.254990,392.659348,"{""ok"": 5000}",0.597378,9
