query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_003,s200_x253933.067_y3364978.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,189.000000,0.094500,282438.926445,0.014225,0.277126,5.784875,0.243251,4.994887,0.766833,0.000000,"[-0.7696380658775684, 2.7586889689715495, 0.7699381888660163]","[1980759.1031015716, -2354776.8330189595, -1384158.4428434463]",253995.558963,3364485.301386,255.977494,"{""ok"": 2000}",0.034973,14
q_003,s200_x253660.673_y3365746.519,ok,,applicable_success,,2000,2000,1.000000,0.000000,82.000000,0.041000,27097.894898,0.001365,0.120235,7.970819,0.335169,4.594874,0.542385,0.000000,"[-2.7217795145820154, -1.357274976484802, 0.5652416230814622]","[-2706498.4919980066, 1868205.5835058428, 758963.5833238242]",254420.396866,3365504.591375,1008.629467,"{""ok"": 2000}",0.015967,15
q_003,s300_x255294.480_y3365760.735,ok,,applicable_success,,2000,2000,1.000000,0.000000,83.000000,0.041500,158937.533968,0.008005,0.121701,11.518333,0.484341,4.910539,0.719505,0.000000,"[1.1813854344794583, 2.4352378682687164, -0.4597976797141955]","[-2542130.0427338076, -2157216.5273719, 525894.627308591]",256165.839301,3365553.798535,388.730297,"{""ok"": 2000}",0.015275,16
q_003,s200_x255694.480_y3366010.735,ok,,applicable_success,,2000,2000,1.000000,0.000000,6.000000,0.003000,18502.538403,0.000932,0.008798,11.547887,0.485583,4.582132,0.535236,0.000000,"[-1.2798871090962747, -0.861333346207542, 0.9752288823478567]","[253500.78496336137, -329661.19481789874, 3350337.8859398607]",255767.562211,3366346.098061,59.155052,"{""ok"": 2000}",-0.002073,17
q_003,s200_x254702.800_y3365113.601,ok,,applicable_success,,2000,2000,1.000000,0.000000,7.000000,0.003500,84018.539777,0.004232,0.010264,12.147067,0.510779,4.476875,0.476176,1.000000,"[-0.7778978182099106, 0.7849502756508598, 0.5316638929048784]","[2124905.039816, -2085364.353293118, 1591551.4276904217]",255148.813498,3366288.878174,-364.491524,"{""ok"": 2000}",-0.042379,18
q_003,s200_x254852.800_y3365113.601,ok,,applicable_success,,2000,2000,1.000000,0.000000,25.000000,0.012500,85573.441949,0.004310,0.036657,9.884893,0.415655,5.397844,0.992932,0.000000,"[-0.5067920048390853, 1.3939063453819738, 2.281695985975437]","[1980678.9841226116, 1342601.3122555458, -2379227.622820758]",254935.489458,3364728.740585,38.755103,"{""ok"": 2000}",-0.045569,19
q_003,s200_x255717.683_y3363562.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,33.000000,0.016500,222739.837552,0.011219,0.048387,8.142722,0.342398,5.410440,1.000000,0.000000,"[0.13360234352266168, 1.450491469688028, -2.3003410791639944]","[-1091466.1808506332, 1321366.9168633379, 2905668.653735418]",255913.620365,3363737.132534,18.567424,"{""ok"": 2000}",-0.048328,20
q_004,s500_x254297.293_y3364057.454,ok,,applicable_success,,2000,2000,1.000000,0.000000,837.000000,0.418500,19979246.317202,0.966784,0.927938,16.709897,0.468210,4.540693,0.408255,0.000000,"[-3.0328077541409115, -0.765679229210834, -0.026639606645164918]","[-1820839.8128189894, 2839908.268747095, 25403.947559511525]",254340.629556,3363999.500476,405.405816,"{""ok"": 2000}",0.558829,1
q_004,s700_x254397.293_y3364157.454,ok,,applicable_success,,2000,2000,1.000000,0.000000,728.000000,0.364000,20665675.639744,1.000000,0.807095,16.969123,0.475474,4.178933,0.182687,0.000000,"[-3.0278048139982814, -0.7636386637590117, -0.005883300601174431]","[-1819274.7004472436, 2840454.8828721703, 57064.960984384605]",254345.145225,3364001.957580,404.459334,"{""ok"": 2000}",0.549898,2
q_004,s300_x254422.293_y3363957.454,ok,,applicable_success,,2000,2000,1.000000,0.000000,902.000000,0.451000,10313927.126157,0.499085,1.000000,12.693610,0.355674,4.071069,0.115431,0.000000,"[3.044597091465072, 0.765709117153029, -0.00748764439420618]","[-1815506.0772875738, 2843430.57525007, -1466.2198005138316]",254350.114519,3363995.802089,406.823232,"{""ok"": 2000}",0.484096,3
