query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_002,s200_x255544.480_y3366010.735,ok,,2000,2000,1,0,113,0.0565,135600.5246,14.53968,343.765608,4.9539,0,"[-1.5065779574099825, 0.45375183061797314, -1.450280066433264]","[-1206778.4706214524, 1784978.7144564565, 2600239.140646108]",254610.5944,3367325.275,901.555264,"{""ok"": 2000}"
q_002,s200_x253646.869_y3365287.480,ok,,2000,2000,1,0,60,0.03,77334.41496,6.682345,2008.215255,4.666233,0,"[1.321357532752244, -2.3150487317748523, -0.07496156960269833]","[2799572.832575528, -1589470.9942492796, -1011414.3624835294]",253676.0831,3364912.107,239.673557,"{""ok"": 2000}"
q_003,s700_x254411.063_y3364766.491,ok,,2000,2000,1,0,509,0.2545,6081430.057,19.293697,24.96275,4.630968,0,"[2.3098908397107056, 0.6045825211009219, -0.21219827498328012]","[-1843437.1534880819, 2010976.563206041, -1984782.6046040233]",254296.0845,3364072.324,403.651083,"{""ok"": 2000}"
q_003,s500_x254158.067_y3364678.442,ok,,2000,2000,1,0,546,0.273,2148305.065,23.197751,18.296376,4.75651,0,"[2.297931533687021, 0.5920651635184706, -0.26061196762992717]","[-1861885.37129064, 2008089.2011517566, -1970438.2973058983]",254314.6259,3364073.479,393.954048,"{""ok"": 2000}"
q_003,s700_x254397.293_y3364157.454,ok,,2000,2000,1,0,360,0.18,9501947.943,16.680862,37.157419,4.784931,0,"[2.277457722481997, 0.5996035477932609, -0.21145531182640226]","[-1841225.8206511831, 1937800.7284032367, -2058247.5889979452]",254299.4939,3364059.888,398.209794,"{""ok"": 2000}"
q_003,s300_x254766.545_y3365997.637,ok,,2000,2000,1,0,54,0.027,113924.3541,8.343794,1523.298981,5.097973,0,"[-1.6699137837518774, -0.026356436185343862, 1.5046926180192834]","[1639605.5628740694, 1972039.835533636, 2195825.475651093]",254905.2118,3366588.825,222.303282,"{""ok"": 2000}"
q_003,s200_x255694.480_y3366010.735,ok,,2000,2000,1,0,32,0.016,188071.0605,13.651537,557.705257,4.920225,0,"[-2.262062143764892, 0.14102861459163676, -1.185713143750532]","[-712285.617598714, 2877978.456911248, 1614665.118611274]",255038.7698,3366334.705,352.501042,"{""ok"": 2000}"
q_003,s300_x254133.067_y3364578.442,ok,,2000,2000,1,0,639,0.3195,897821.3113,14.837944,22.381681,5.249429,0,"[2.327800356218837, 0.6127987170111856, -0.18135779353954756]","[-1829759.9497808546, 2037637.8025361977, -1970203.8466752314]",254280.2103,3364079.947,414.816232,"{""ok"": 2000}"
q_003,s200_x255772.413_y3365698.858,ok,,2000,2000,1,0,132,0.066,19978.22983,10.698109,288.245924,4.966291,0,"[1.5122912403489577, -0.9481836637437839, -0.7865366690990007]","[362629.46360245603, 384842.5420066485, -3331621.1841860474]",255022.6331,3363668.681,298.752563,"{""ok"": 2000}"
q_003,s700_x255494.480_y3365960.735,pnp_failed,solvePnPRansac did not converge,2000,2000,1,0,0,0,20684117.07,17.125895,,,1,,,,,,"{""ok"": 2000}"
q_003,s500_x255769.480_y3365860.735,ok,,2000,2000,1,0,8,0.004,77026.27458,22.5983,1299.713194,4.129743,0,"[2.10853616504094, 0.4158360472804931, -0.8496887668492953]","[-2022628.665504808, 2085886.3633178137, -1714590.0417158064]",257098.2951,3363876.916,460.500844,"{""ok"": 2000}"
q_003,s500_x254311.063_y3364666.491,ok,,2000,2000,1,0,512,0.256,5906289.701,16.870963,26.245298,4.499959,0,"[2.316553340160404, 0.6096675534575408, -0.20738731827693527]","[-1847908.8974321506, 2021094.7124116332, -1970296.5639658473]",254294.5315,3364073.989,407.284537,"{""ok"": 2000}"
q_003,s200_x254161.063_y3364516.491,ok,,2000,2000,1,0,390,0.195,1154109.736,6.737952,30.188941,4.668184,0,"[2.269604446012482, 0.5917647762854283, -0.24822244133034935]","[-1859768.601891598, 1936792.8433593689, -2042467.1372243215]",254313.2961,3364060.4,386.399697,"{""ok"": 2000}"
q_003,s200_x254297.293_y3364057.454,ok,,2000,2000,1,0,11,0.0055,369648.7892,13.790069,1158.759429,6.135087,0,"[0.09227788015071016, -1.0424560758689867, -0.29992741950444224]","[-793406.692884106, -3140959.062814536, -940964.3347439608]",254043.5659,3363925.35,57.208791,"{""ok"": 2000}"
