source_group,query_id,strategy,k,retained_candidate_ids,retained_raw_ranks,retained_rerank_ranks,retained_inlier_counts,retained_match_counts,truth_retained,best_pose_candidate_retained,pnp_ok_available,truth_candidate_ids_in_top20,best_candidate_id
g02_roma,q_001,match_count_top1,1,cw_s200_x253783.721_y3364952.517,2,1,2655,5000,1,1,1,cw_s200_x253783.721_y3364952.517,cw_s200_x253783.721_y3364952.517
g02_roma,q_002,match_count_top1,1,cw_s200_x253783.721_y3364802.517,15,1,2142,5000,1,0,1,cw_s200_x253783.721_y3364802.517|cw_s500_x254008.721_y3364877.517|cw_s300_x253983.721_y3364777.517,cw_s500_x254008.721_y3364877.517
g02_roma,q_003,match_count_top1,1,cw_s200_x253933.721_y3364352.517,14,1,1798,5000,0,0,1,cw_s200_x253933.721_y3364652.517|cw_s300_x253983.721_y3364552.517|cw_s500_x254008.721_y3364502.517,cw_s500_x254008.721_y3364502.517
g02_roma,q_004,match_count_top1,1,cw_s200_x254383.721_y3364052.517,16,1,2652,5000,1,0,1,cw_s200_x254383.721_y3364052.517|cw_s300_x254433.721_y3364102.517|cw_s500_x254383.721_y3364127.517,cw_s500_x254383.721_y3364127.517
g02_roma,q_021,match_count_top1,1,cw_s200_x254983.721_y3364052.517,14,1,3611,5000,1,0,1,cw_s200_x254983.721_y3364052.517|cw_s200_x254983.721_y3364202.517|cw_s300_x254883.721_y3364102.517|cw_s300_x255108.721_y3364102.517|cw_s500_x254758.721_y3364127.517,cw_s500_x254758.721_y3364127.517
g02_roma,q_001,match_count_top3,3,cw_s200_x253783.721_y3364952.517|cw_s200_x254083.721_y3364052.517|cw_s200_x254683.721_y3364052.517,2|14|6,1|2|3,2655|239|154,5000|5000|5000,1,1,1,cw_s200_x253783.721_y3364952.517,cw_s200_x253783.721_y3364952.517
g02_roma,q_002,match_count_top3,3,cw_s200_x253783.721_y3364802.517|cw_s200_x253933.721_y3364952.517|cw_s300_x253983.721_y3365002.517,15|17|3,1|2|3,2142|1783|1622,5000|5000|5000,1,0,1,cw_s200_x253783.721_y3364802.517|cw_s500_x254008.721_y3364877.517|cw_s300_x253983.721_y3364777.517,cw_s500_x254008.721_y3364877.517
g02_roma,q_003,match_count_top3,3,cw_s200_x253933.721_y3364352.517|cw_s300_x253983.721_y3364327.517|cw_s200_x253933.721_y3364502.517,14|12|6,1|2|3,1798|1621|1602,5000|5000|5000,0,0,1,cw_s200_x253933.721_y3364652.517|cw_s300_x253983.721_y3364552.517|cw_s500_x254008.721_y3364502.517,cw_s500_x254008.721_y3364502.517
g02_roma,q_004,match_count_top3,3,cw_s200_x254383.721_y3364052.517|cw_s200_x254533.721_y3364052.517|cw_s300_x254433.721_y3364102.517,16|10|1,1|2|3,2652|1437|1371,5000|5000|5000,1,0,1,cw_s200_x254383.721_y3364052.517|cw_s300_x254433.721_y3364102.517|cw_s500_x254383.721_y3364127.517,cw_s500_x254383.721_y3364127.517
g02_roma,q_021,match_count_top3,3,cw_s200_x254983.721_y3364052.517|cw_s200_x254983.721_y3364202.517|cw_s300_x254883.721_y3364327.517,14|6|2,1|2|3,3611|3353|2488,5000|5000|5000,1,0,1,cw_s200_x254983.721_y3364052.517|cw_s200_x254983.721_y3364202.517|cw_s300_x254883.721_y3364102.517|cw_s300_x255108.721_y3364102.517|cw_s500_x254758.721_y3364127.517,cw_s500_x254758.721_y3364127.517
g02_roma,q_001,match_count_top5,5,cw_s200_x253783.721_y3364952.517|cw_s200_x254083.721_y3364052.517|cw_s200_x254683.721_y3364052.517|cw_s200_x255133.721_y3364052.517|cw_s200_x254083.721_y3365102.517,2|14|6|17|3,1|2|3|4|5,2655|239|154|153|144,5000|5000|5000|5000|5000,1,1,1,cw_s200_x253783.721_y3364952.517,cw_s200_x253783.721_y3364952.517
g02_roma,q_002,match_count_top5,5,cw_s200_x253783.721_y3364802.517|cw_s200_x253933.721_y3364952.517|cw_s300_x253983.721_y3365002.517|cw_s200_x253933.721_y3364802.517|cw_s500_x254008.721_y3364502.517,15|17|3|1|2,1|2|3|4|5,2142|1783|1622|1600|1283,5000|5000|5000|5000|5000,1,0,1,cw_s200_x253783.721_y3364802.517|cw_s500_x254008.721_y3364877.517|cw_s300_x253983.721_y3364777.517,cw_s500_x254008.721_y3364877.517
g02_roma,q_003,match_count_top5,5,cw_s200_x253933.721_y3364352.517|cw_s300_x253983.721_y3364327.517|cw_s200_x253933.721_y3364502.517|cw_s200_x253933.721_y3364952.517|cw_s200_x253933.721_y3364652.517,14|12|6|19|18,1|2|3|4|5,1798|1621|1602|1595|1209,5000|5000|5000|5000|5000,1,0,1,cw_s200_x253933.721_y3364652.517|cw_s300_x253983.721_y3364552.517|cw_s500_x254008.721_y3364502.517,cw_s500_x254008.721_y3364502.517
g02_roma,q_004,match_count_top5,5,cw_s200_x254383.721_y3364052.517|cw_s200_x254533.721_y3364052.517|cw_s300_x254433.721_y3364102.517|cw_s300_x254658.721_y3364327.517|cw_s300_x254433.721_y3364327.517,16|10|1|3|9,1|2|3|4|5,2652|1437|1371|1066|893,5000|5000|5000|5000|5000,1,0,1,cw_s200_x254383.721_y3364052.517|cw_s300_x254433.721_y3364102.517|cw_s500_x254383.721_y3364127.517,cw_s500_x254383.721_y3364127.517
g02_roma,q_021,match_count_top5,5,cw_s200_x254983.721_y3364052.517|cw_s200_x254983.721_y3364202.517|cw_s300_x254883.721_y3364327.517|cw_s200_x254983.721_y3364352.517|cw_s200_x254833.721_y3364052.517,14|6|2|4|8,1|2|3|4|5,3611|3353|2488|2464|2424,5000|5000|5000|5000|5000,1,0,1,cw_s200_x254983.721_y3364052.517|cw_s200_x254983.721_y3364202.517|cw_s300_x254883.721_y3364102.517|cw_s300_x255108.721_y3364102.517|cw_s500_x254758.721_y3364127.517,cw_s500_x254758.721_y3364127.517
g03_siftgpu,q_001,coarse_raw_top1,1,cw_s300_x254883.721_y3365002.517,1,3,4,13,0,0,0,cw_s200_x253783.721_y3364952.517,cw_s200_x253783.721_y3364952.517
g03_siftgpu,q_002,coarse_raw_top1,1,cw_s200_x253933.721_y3364802.517,1,4,149,325,0,0,1,cw_s200_x253783.721_y3364802.517|cw_s500_x254008.721_y3364877.517|cw_s300_x253983.721_y3364777.517,cw_s500_x254008.721_y3364877.517
g03_siftgpu,q_003,coarse_raw_top1,1,cw_s300_x253983.721_y3364552.517,1,2,209,638,1,0,1,cw_s500_x254008.721_y3364502.517|cw_s300_x253983.721_y3364552.517|cw_s200_x253933.721_y3364652.517,cw_s500_x254008.721_y3364502.517
g03_siftgpu,q_004,coarse_raw_top1,1,cw_s300_x254433.721_y3364102.517,1,2,328,914,1,0,1,cw_s500_x254383.721_y3364127.517|cw_s300_x254433.721_y3364102.517|cw_s200_x254383.721_y3364052.517,cw_s500_x254383.721_y3364127.517
g03_siftgpu,q_021,coarse_raw_top1,1,cw_s300_x254883.721_y3364102.517,1,1,852,1515,1,0,1,cw_s300_x254883.721_y3364102.517|cw_s200_x254983.721_y3364052.517|cw_s300_x255108.721_y3364102.517|cw_s500_x254758.721_y3364127.517|cw_s200_x254983.721_y3364202.517,cw_s500_x254758.721_y3364127.517
g03_siftgpu,q_001,coarse_raw_top3,3,cw_s300_x254883.721_y3365002.517|cw_s200_x253783.721_y3364952.517|cw_s200_x254083.721_y3365102.517,1|2|3,3|1|4,4|409|4,13|668|17,1,1,1,cw_s200_x253783.721_y3364952.517,cw_s200_x253783.721_y3364952.517
g03_siftgpu,q_002,coarse_raw_top3,3,cw_s200_x253933.721_y3364802.517|cw_s500_x254008.721_y3364502.517|cw_s300_x253983.721_y3365002.517,1|2|3,4|5|7,149|140|65,325|282|220,0,0,1,cw_s200_x253783.721_y3364802.517|cw_s500_x254008.721_y3364877.517|cw_s300_x253983.721_y3364777.517,cw_s500_x254008.721_y3364877.517
g03_siftgpu,q_003,coarse_raw_top3,3,cw_s300_x253983.721_y3364552.517|cw_s200_x254833.721_y3365102.517|cw_s500_x254008.721_y3364502.517,1|2|3,2|12|1,209|4|238,638|20|935,1,1,1,cw_s500_x254008.721_y3364502.517|cw_s300_x253983.721_y3364552.517|cw_s200_x253933.721_y3364652.517,cw_s500_x254008.721_y3364502.517
g03_siftgpu,q_004,coarse_raw_top3,3,cw_s300_x254433.721_y3364102.517|cw_s500_x254383.721_y3364127.517|cw_s300_x254658.721_y3364327.517,1|2|3,2|1|6,328|347|9,914|1317|52,1,1,1,cw_s500_x254383.721_y3364127.517|cw_s300_x254433.721_y3364102.517|cw_s200_x254383.721_y3364052.517,cw_s500_x254383.721_y3364127.517
g03_siftgpu,q_021,coarse_raw_top3,3,cw_s300_x254883.721_y3364102.517|cw_s300_x254883.721_y3364327.517|cw_s300_x255108.721_y3364327.517,1|2|3,1|8|7,852|218|259,1515|402|701,1,0,1,cw_s300_x254883.721_y3364102.517|cw_s200_x254983.721_y3364052.517|cw_s300_x255108.721_y3364102.517|cw_s500_x254758.721_y3364127.517|cw_s200_x254983.721_y3364202.517,cw_s500_x254758.721_y3364127.517
g03_siftgpu,q_001,coarse_raw_top5,5,cw_s300_x254883.721_y3365002.517|cw_s200_x253783.721_y3364952.517|cw_s200_x254083.721_y3365102.517|cw_s300_x255108.721_y3364327.517|cw_s300_x254658.721_y3364102.517,1|2|3|4|5,3|1|4|5|6,4|409|4|4|4,13|668|17|15|19,1,1,1,cw_s200_x253783.721_y3364952.517,cw_s200_x253783.721_y3364952.517
g03_siftgpu,q_002,coarse_raw_top5,5,cw_s200_x253933.721_y3364802.517|cw_s500_x254008.721_y3364502.517|cw_s300_x253983.721_y3365002.517|cw_s200_x254233.721_y3364052.517|cw_s300_x254658.721_y3365227.517,1|2|3|4|5,4|5|7|14|15,149|140|65|4|4,325|282|220|24|25,0,0,1,cw_s200_x253783.721_y3364802.517|cw_s500_x254008.721_y3364877.517|cw_s300_x253983.721_y3364777.517,cw_s500_x254008.721_y3364877.517
