query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_004,19,20,cw_s300_x254883.721_y3364777.517,0.8561997413635254,300.000,254883.72102534556,3364777.5166208195,5000,0.911448061466217,18,0.0036,1.86430025100708,0,-1.0,0.0,0.8601772725798968,0.10580069933569435,0.06348041960141661,0,0
q_004,20,15,cw_s500_x254383.721_y3364877.517,0.8593705892562866,500.000,254383.72102534556,3364877.5166208195,5000,0.9109728336334229,15,0.003,2.122952461242676,0,-1.0,0.04529740739226986,0.859426892036823,0.09749492324833757,0.07661591690591049,0,0
q_005,1,19,cw_s200_x254383.721_y3364202.517,0.8560208082199097,200.000,254383.72102534556,3364202.5166208195,5000,1.0,1440,0.288,2.0113747119903564,1,1440036.788625288,0.03663098135868694,1.0,0.7007341302107316,0.5350928706699137,0,0
q_005,2,3,cw_s300_x254433.721_y3364102.517,0.9047706127166748,300.000,254433.72102534556,3364102.5166208195,5000,1.0,1221,0.2442,2.1102824211120605,1,1221032.3097175788,0.660718945770032,1.0,0.6229876467472871,0.7880801663563851,1,1
q_005,3,6,cw_s700_x254258.721_y3364377.517,0.8947618007659912,700.000,254258.72102534556,3364377.5166208195,5000,0.9996093511581421,914,0.1828,1.8835428953170776,1,914026.3925506163,0.5325875790710628,0.9994054259643514,0.5359110901381504,0.6345816857113153,0,1
q_005,4,1,cw_s500_x254383.721_y3364127.517,0.9312731027603149,500.000,254383.72102534556,3364127.5166208195,5000,0.999809205532074,887,0.1774,1.9547897577285767,1,887025.7833022976,1.0,0.9997096076460007,0.5228264500082691,0.8636958700049615,1,1
q_005,5,4,cw_s300_x254658.721_y3364327.517,0.9015814065933228,300.000,254658.72102534556,3364327.5166208195,5000,0.9554929733276367,843,0.1686,1.7535161972045898,1,843024.661413536,0.6198911890609143,0.9322595650419678,0.5070490110755499,0.7021858822696957,1,0
q_005,6,5,cw_s300_x254433.721_y3364327.517,0.8985868692398071,300.000,254433.72102534556,3364327.5166208195,5000,0.9994186758995056,728,0.1456,1.9176719188690186,1,728022.6365148402,0.5815555538598888,0.9991152150488739,0.47282874095841254,0.6663194661190031,1,0
q_005,7,2,cw_s500_x254383.721_y3364502.517,0.918250560760498,500.000,254383.72102534556,3364502.5166208195,5000,0.9992209076881409,699,0.1398,2.166027307510376,1,699021.8061817694,0.8332872959794893,0.9988142085413545,0.4482896268045202,0.7522886944745079,1,0
q_005,8,12,cw_s300_x254208.721_y3364552.517,0.8745400309562683,300.000,254208.72102534556,3364552.5166208195,5000,0.889117956161499,94,0.0188,2.3585469722747803,1,94008.41263258934,0.27371139920490184,0.8312356847841347,0.20486134744730514,0.3324013681503438,0,0
q_005,9,13,cw_s300_x254208.721_y3364777.517,0.8740653991699219,300.000,254208.72102534556,3364777.5166208195,5000,0.7239980697631836,75,0.015,2.236563205718994,1,75006.50341749191,0.2676352315475418,0.5799204709599708,0.15572493355173878,0.30048905275006,0,0
q_005,10,20,cw_s500_x254383.721_y3364877.517,0.8531594276428223,500.000,254383.72102534556,3364877.5166208195,5000,0.8259667158126831,69,0.0138,2.4879729747772217,1,69007.15169418335,0.0,0.7351184464689455,0.1696403559604558,0.20178421357627346,0,0
q_005,11,8,cw_s300_x254658.721_y3364552.517,0.8812512159347534,300.000,254658.72102534556,3364552.5166208195,5000,0.9618478417396545,64,0.0128,2.4476051330566406,1,64008.45087328434,0.35962702112885625,0.9419317804766254,0.2117979128246726,0.37092955614634604,0,0
q_005,12,15,cw_s300_x254883.721_y3364777.517,0.8671851754188538,300.000,254883.72102534556,3364777.5166208195,5000,0.754891037940979,56,0.0112,2.3987574577331543,1,56006.27015292168,0.17955559964289258,0.6269400824229845,0.14912237948391435,0.26129566754750566,0,0
q_005,13,10,cw_s300_x254658.721_y3364777.517,0.8772051334381104,300.000,254658.72102534556,3364777.5166208195,5000,0.8385278582572937,52,0.0104,1.8546912670135498,1,52007.57058731556,0.3078296567037763,0.7542367142209472,0.20607236928352335,0.3467752842516245,0,0
q_005,14,14,cw_s500_x254758.721_y3364877.517,0.8699592351913452,500.000,254758.72102534556,3364877.5166208195,5000,0.8907034993171692,48,0.0096,2.2910196781158447,0,-1.0,0.21506871265823752,0.8336489078421585,0.0971687189069574,0.14432871640746944,0,0
q_005,15,7,cw_s300_x254433.721_y3364552.517,0.8931593894958496,300.000,254433.72102534556,3364552.5166208195,5000,0.9277390837669373,34,0.0068,1.6670992374420166,0,-1.0,0.5120737411581574,0.8900176834519223,0.11931924741878887,0.2764210449145363,0,0
q_005,16,18,cw_s700_x254258.721_y3364902.517,0.8584131002426147,700.000,254258.72102534556,3364902.5166208195,5000,0.8806443214416504,27,0.0054,1.9503840208053589,0,-1.0,0.06725675871593935,0.8183386717838378,0.10246449800984406,0.08838140229228217,0,0
q_005,17,9,cw_s500_x254008.721_y3364877.517,0.8801402449607849,500.000,254008.72102534556,3364877.5166208195,5000,0.48851513862609863,25,0.005,1.9069384336471558,0,-1.0,0.3454045309912783,0.2215115325726372,0.04376367449058431,0.16442001709086193,0,0
q_005,18,17,cw_s700_x254783.721_y3364902.517,0.8652575016021729,700.000,254783.72102534556,3364902.5166208195,5000,0.8982442617416382,17,0.0034,2.054711103439331,0,-1.0,0.1548777975322961,0.845126073690802,0.10035940711297336,0.12216676328070246,0,0
q_005,19,11,cw_s500_x254758.721_y3364502.517,0.8752428293228149,500.000,254758.72102534556,3364502.5166208195,5000,0.9476897716522217,12,0.0024,2.056156635284424,0,-1.0,0.28270852250616163,0.9203829622877765,0.10702207593898924,0.1772966545658582,0,0
q_005,20,16,cw_s300_x253983.721_y3364777.517,0.8655613660812378,300.000,253983.72102534556,3364777.5166208195,5000,0.34297695755958557,11,0.0022,1.4687836170196533,0,-1.0,0.15876782675711354,0.0,0.03252626336494022,0.08302288872180955,0,0
