flight_id,flight_tag,query_id,rank,candidate_tile_id,is_intersection_truth_hit,match_count,inlier_count,inlier_ratio,fused_score,global_score,candidate_scale_level_m,query_path,tile_path,out_path
DJI_202510311435_011_新建面状航线1,011,q_022,5,s200_x254461.063_y3364816.491,1,17,4,0.235294,0.5017503648731763,0.8546168804168701,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143823_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_022/rank05_s200_x254461.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_022,6,s700_x255494.480_y3365960.735,0,18,5,0.277778,0.47517791650448055,0.847769558429718,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143823_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x255494.480_y3365960.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_022/rank06_s700_x255494.480_y3365960.735.png
DJI_202510311435_011_新建面状航线1,011,q_022,7,s300_x254211.063_y3364791.491,1,19,4,0.210526,0.44906390976200095,0.8478478789329529,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143823_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254211.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_022/rank07_s300_x254211.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_022,8,s300_x254449.835_y3365175.528,1,12,5,0.416667,0.4272479552123879,0.8408917784690857,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143823_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365175.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_022/rank08_s300_x254449.835_y3365175.528.png
DJI_202510311435_011_新建面状航线1,011,q_022,9,s500_x255394.480_y3365860.735,0,17,5,0.294118,0.4242246855736897,0.8413158655166626,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143823_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x255394.480_y3365860.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_022/rank09_s500_x255394.480_y3365860.735.png
DJI_202510311435_011_新建面状航线1,011,q_022,10,s200_x254311.063_y3364816.491,1,17,4,0.235294,0.4167056607341982,0.8431232571601868,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143823_0002_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_022/rank10_s200_x254311.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_023,1,s200_x254311.063_y3364966.491,1,16,4,0.250000,0.5862088669585434,0.8646093606948853,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364966.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank01_s200_x254311.063_y3364966.491.png
DJI_202510311435_011_新建面状航线1,011,q_023,2,s200_x254461.063_y3364816.491,1,21,4,0.190476,0.585,0.865389347076416,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank02_s200_x254461.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_023,3,s200_x254324.835_y3365125.528,1,20,5,0.250000,0.5736089422961961,0.8647040128707886,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254324.835_y3365125.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank03_s200_x254324.835_y3365125.528.png
DJI_202510311435_011_新建面状航线1,011,q_023,4,s300_x254436.063_y3364791.491,1,12,4,0.333333,0.5070275767620949,0.8510042428970337,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254436.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank04_s300_x254436.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_023,5,s200_x254474.835_y3365275.528,1,15,4,0.266667,0.46410093245166795,0.8454455137252808,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254474.835_y3365275.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank05_s200_x254474.835_y3365275.528.png
DJI_202510311435_011_新建面状航线1,011,q_023,6,s200_x254675.317_y3364345.530,0,19,5,0.263158,0.4539493812208284,0.8447625041007996,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254675.317_y3364345.530.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank06_s200_x254675.317_y3364345.530.png
DJI_202510311435_011_新建面状航线1,011,q_023,7,s200_x254311.063_y3364816.491,1,20,4,0.200000,0.44561488455589604,0.8436683416366577,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank07_s200_x254311.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_023,8,s300_x254991.545_y3365997.637,0,14,4,0.285714,0.40484611947169424,0.8359678983688354,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254991.545_y3365997.637.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank08_s300_x254991.545_y3365997.637.png
DJI_202510311435_011_新建面状航线1,011,q_023,9,s300_x254211.063_y3364791.491,1,17,5,0.294118,0.39687797115873236,0.8335261940956116,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254211.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank09_s300_x254211.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_023,10,s200_x254624.835_y3365125.528,1,13,5,0.384615,0.3940392739689904,0.8332504034042358,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143829_0003_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254624.835_y3365125.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_023/rank10_s200_x254624.835_y3365125.528.png
DJI_202510311435_011_新建面状航线1,011,q_024,1,s200_x254311.063_y3364966.491,1,17,4,0.235294,0.5897058823529412,0.8895457983016968,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364966.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank01_s200_x254311.063_y3364966.491.png
DJI_202510311435_011_新建面状航线1,011,q_024,2,s200_x254461.063_y3364816.491,1,13,4,0.307692,0.5315095876740538,0.8801320195198059,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank02_s200_x254461.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_024,3,s300_x254436.063_y3364791.491,1,13,4,0.307692,0.5136045309682501,0.8775703310966492,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254436.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank03_s300_x254436.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_024,4,s200_x254324.835_y3365125.528,1,15,4,0.266667,0.49256787146753933,0.8751769065856934,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254324.835_y3365125.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank04_s200_x254324.835_y3365125.528.png
DJI_202510311435_011_新建面状航线1,011,q_024,5,s200_x254311.063_y3364816.491,1,15,4,0.266667,0.4761784412752009,0.8728320598602295,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank05_s200_x254311.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_024,6,s300_x254449.835_y3365175.528,1,21,5,0.238095,0.41640330850686,0.866855263710022,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365175.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank06_s300_x254449.835_y3365175.528.png
DJI_202510311435_011_新建面状航线1,011,q_024,7,s200_x254474.835_y3365275.528,1,17,4,0.235294,0.4120917859431804,0.8641344308853149,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254474.835_y3365275.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank07_s200_x254474.835_y3365275.528.png
DJI_202510311435_011_新建面状航线1,011,q_024,8,s300_x254211.063_y3364791.491,1,15,4,0.266667,0.40195898580506195,0.8622134327888489,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254211.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank08_s300_x254211.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_024,9,s300_x254449.835_y3365400.528,1,7,4,0.571429,0.38283512874805625,0.8548991084098816,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365400.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank09_s300_x254449.835_y3365400.528.png
DJI_202510311435_011_新建面状航线1,011,q_024,10,s500_x254699.835_y3365275.528,1,13,4,0.307692,0.38052477414340014,0.8585305213928223,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143834_0004_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254699.835_y3365275.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_024/rank10_s500_x254699.835_y3365275.528.png
DJI_202510311435_011_新建面状航线1,011,q_025,1,s200_x254324.835_y3365125.528,1,12,4,0.333333,0.6000000000000001,0.8599451184272766,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254324.835_y3365125.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank01_s200_x254324.835_y3365125.528.png
DJI_202510311435_011_新建面状航线1,011,q_025,2,s200_x254461.063_y3364816.491,1,12,4,0.333333,0.5105504043588394,0.8485842943191528,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank02_s200_x254461.063_y3364816.491.png
DJI_202510311435_011_新建面状航线1,011,q_025,3,s200_x254311.063_y3364966.491,1,24,5,0.208333,0.5058874856717472,0.8515641689300537,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364966.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank03_s200_x254311.063_y3364966.491.png
DJI_202510311435_011_新建面状航线1,011,q_025,4,s300_x254436.063_y3364791.491,1,11,4,0.363636,0.4710054607081898,0.8431576490402222,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254436.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank04_s300_x254436.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_025,5,s700_x255494.480_y3365960.735,0,16,4,0.250000,0.43710158217934925,0.8403670191764832,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x255494.480_y3365960.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank05_s700_x255494.480_y3365960.735.png
DJI_202510311435_011_新建面状航线1,011,q_025,6,s700_x254952.800_y3365363.601,1,15,4,0.266667,0.42628237539846325,0.8387706279754639,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254952.800_y3365363.601.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank06_s700_x254952.800_y3365363.601.png
DJI_202510311435_011_新建面状航线1,011,q_025,7,s300_x254211.063_y3364791.491,1,14,4,0.285714,0.3964541196733217,0.8347281813621521,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254211.063_y3364791.491.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank07_s300_x254211.063_y3364791.491.png
DJI_202510311435_011_新建面状航线1,011,q_025,8,s300_x253696.869_y3365412.480,0,4,4,1.000000,0.3926758899355537,0.8247227072715759,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253696.869_y3365412.480.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank08_s300_x253696.869_y3365412.480.png
DJI_202510311435_011_新建面状航线1,011,q_025,9,s500_x255394.480_y3366235.735,0,16,4,0.250000,0.38854473201327644,0.8341999053955078,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x255394.480_y3366235.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank09_s500_x255394.480_y3366235.735.png
DJI_202510311435_011_新建面状航线1,011,q_025,10,s500_x253796.869_y3365287.480,0,11,4,0.363636,0.3848536217055418,0.8322156667709351,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143839_0005_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253796.869_y3365287.480.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_025/rank10_s500_x253796.869_y3365287.480.png
DJI_202510311435_011_新建面状航线1,011,q_026,1,s200_x254324.835_y3365125.528,0,11,4,0.363636,0.6031818181818183,0.8351356387138367,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254324.835_y3365125.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank01_s200_x254324.835_y3365125.528.png
DJI_202510311435_011_新建面状航线1,011,q_026,2,s200_x254716.545_y3365722.637,0,20,4,0.200000,0.5269684621437885,0.8268973231315613,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254716.545_y3365722.637.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank02_s200_x254716.545_y3365722.637.png
DJI_202510311435_011_新建面状航线1,011,q_026,3,s500_x255394.480_y3365860.735,0,7,4,0.571429,0.4288906334585081,0.8077670335769653,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x255394.480_y3365860.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank03_s500_x255394.480_y3365860.735.png
DJI_202510311435_011_新建面状航线1,011,q_026,4,s700_x255494.480_y3365960.735,0,10,4,0.400000,0.41773271568094633,0.8087218999862671,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x255494.480_y3365960.735.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank04_s700_x255494.480_y3365960.735.png
DJI_202510311435_011_新建面状航线1,011,q_026,5,s200_x254675.317_y3364345.530,0,11,4,0.363636,0.41456073051710585,0.8088120818138123,200.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254675.317_y3364345.530.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank05_s200_x254675.317_y3364345.530.png
DJI_202510311435_011_新建面状航线1,011,q_026,6,s500_x254852.800_y3365638.601,1,15,4,0.266667,0.41053550504667624,0.8096712827682495,500.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254852.800_y3365638.601.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank06_s500_x254852.800_y3365638.601.png
DJI_202510311435_011_新建面状航线1,011,q_026,7,s700_x253896.869_y3365387.480,0,6,4,0.666667,0.3935458226247842,0.8014388084411621,700.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253896.869_y3365387.480.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank07_s700_x253896.869_y3365387.480.png
DJI_202510311435_011_新建面状航线1,011,q_026,8,s300_x254449.835_y3365625.528,1,15,4,0.266667,0.39185773102971844,0.8070646524429321,300.0,/mnt/d/aiproject/imagematch/output/query_sanitized_40_v2/images/DJI_202510311435_011_新建面状航线1/DJI_20251031143905_0010_V.JPG,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365625.528.png,/mnt/d/aiproject/imagematch/newoutput/lightglue_top10_inlier_viz_2026-03-26/figures/DJI_202510311435_011_新建面状航线1/q_026/rank08_s300_x254449.835_y3365625.528.png
