query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_003,cw_s200_x254833.721_y3365102.517,2,0.6958667039871216,200.000,5000,0.5222357511520386,93,0.0186,1.9115761518478394,1,93005.17078135967,0.6164175816293594,0.0,0.062000598323049674,0.4337673916455736,1,0
q_003,cw_s500_x254008.721_y3364502.517,3,0.6942495107650757,500.000,5000,0.9990289211273193,961,0.1922,2.0576252937316895,1,961027.1526639175,0.6057245483777779,0.9991697382520836,0.48399391032422645,0.682686165545647,1,1
q_003,cw_s200_x254833.721_y3365252.517,4,0.6684044599533081,200.000,5000,0.8643631935119629,175,0.035,2.416440725326538,1,175009.7271912098,0.4348346485490982,0.7169636826998658,0.19742267878648379,0.44238746669152956,1,0
q_003,cw_s300_x254883.721_y3365227.517,5,0.6517970561981201,300.000,5000,0.8973601460456848,219,0.0438,2.340916156768799,1,219011.0126853037,0.3250249374052408,0.7861122328520097,0.22740415650138168,0.41645246886292525,1,0
q_003,cw_s200_x253933.721_y3364502.517,6,0.6494545936584473,200.000,5000,0.9992230534553528,1433,0.2866,2.367373466491699,1,1433036.284857068,0.3095363554065989,0.9995765627613304,0.5912983663469635,0.5785935619708177,0,0
q_003,cw_s300_x254208.721_y3365002.517,7,0.6434161067008972,300.000,5000,0.949715793132782,76,0.0152,2.1650304794311523,1,76008.8521274519,0.26960931332770804,0.8958289433467205,0.22170055212214032,0.3408640566043674,0,0
q_003,cw_s200_x254083.721_y3364652.517,8,0.6425302028656006,200.000,5000,0.9994173645973206,898,0.1796,1.9412657022476196,1,898026.0129079437,0.263751634084812,0.9999837619937973,0.4742688298625459,0.4900619515514524,0,0
q_003,cw_s200_x254683.721_y3365252.517,9,0.6424623131752014,200.000,5000,0.9684132933616638,118,0.0236,2.292769193649292,1,118009.75136373997,0.26330274108490226,0.9350115021292398,0.23317073691087753,0.3452235385804874,0,0
q_003,cw_s300_x254208.721_y3365227.517,10,0.6399133801460266,300.000,5000,0.8762797117233276,27,0.0054,2.091341495513916,0,-1.0,0.24644895684597296,0.7419359875312097,0.0911199658617957,0.1532515622554666,0,0
q_003,cw_s200_x254233.721_y3364952.517,11,0.6317125558853149,200.000,5000,0.8393400311470032,222,0.0444,2.0148463249206543,1,222010.81855398655,0.19222433772518052,0.664525040192188,0.22311253660133884,0.31075725705087553,0,0
q_003,cw_s300_x253983.721_y3364327.517,12,0.627357006072998,300.000,5000,0.9830271601676941,1553,0.3106,2.0288186073303223,1,1553038.8614529944,0.16342503388373633,0.9656363818274727,0.6363787274092441,0.547197249999041,0,0
q_003,cw_s200_x253933.721_y3364802.517,13,0.6229844093322754,200.000,5000,0.9994222521781921,1202,0.2404,2.2984063625335693,1,1202031.7358161593,0.13451301415293812,0.999994004428479,0.5340337362280682,0.4742254473980161,0,0
q_003,cw_s200_x253933.721_y3364352.517,14,0.6210002899169922,200.000,5000,0.9897907376289368,1853,0.3706,1.7596973180770874,1,1853045.1982100583,0.12139383049973733,0.979810162718562,0.7348433176484201,0.589463522788947,0,0
q_003,cw_s200_x254233.721_y3365252.517,15,0.6200640201568604,200.000,5000,0.7012057900428772,79,0.0158,2.216923475265503,1,79006.37513442517,0.11520312703829542,0.37505035343269577,0.11528232141796385,0.21525064366609648,0,0
q_003,cw_s300_x254658.721_y3365227.517,16,0.6155167818069458,300.000,5000,0.8790835738182068,50,0.01,2.3893892765045166,1,50007.40144646168,0.08513636060887074,0.7478117725295154,0.17195424054073014,0.23722708856798638,0,0
q_003,cw_s500_x254758.721_y3364877.517,17,0.6057528257369995,500.000,5000,0.8799559473991394,10,0.002,1.3985239267349243,0,-1.0,0.020576167368119454,0.7496399222124558,0.11005809776848342,0.07426532560833783,0,0
q_003,cw_s200_x253933.721_y3364652.517,18,0.6040879487991333,200.000,5000,0.9994251132011414,1334,0.2668,2.0214099884033203,1,1334034.6528411435,0.009567844915547817,1.0,0.5854636449320214,0.455105324925432,0,1
q_003,cw_s200_x253933.721_y3364952.517,19,0.6037822961807251,200.000,5000,0.9982431530952454,1627,0.3254,1.9107153415679932,1,1627040.6117161894,0.007546841137200854,0.997523079515393,0.6693946699069494,0.50465553839905,0,0
q_003,cw_s200_x254233.721_y3365102.517,20,0.6026409268379211,200.000,5000,0.7967308163642883,136,0.0272,2.5436818599700928,1,136008.14362630367,0.0,0.5752329935301538,0.15120439687116838,0.19072263812270102,0,0
q_004,cw_s300_x254433.721_y3364102.517,1,0.9262003898620605,300.000,5000,0.9996123313903809,1430,0.286,1.811998963356018,1,1430036.7841243506,1.0,0.9993796881931745,0.5251992929794274,0.8651195757876565,1,1
q_004,cw_s500_x254383.721_y3364127.517,2,0.9056879281997681,500.000,5000,0.9998093843460083,937,0.1874,1.8007633686065674,1,937026.9373304748,0.7069675481260473,0.9996949942868653,0.42916301537098994,0.6902848284730129,1,1
q_004,cw_s300_x254658.721_y3364327.517,3,0.9007884860038757,300.000,5000,0.969944417476654,1005,0.201,1.9112284183502197,1,1005027.8882157564,0.6369761651748613,0.951907809305049,0.42653025922869986,0.6607086216071645,1,0
q_004,cw_s300_x254658.721_y3364777.517,4,0.8966107964515686,300.000,5000,0.9305658936500549,66,0.0132,2.1838433742523193,1,66008.44181556226,0.5772954387542404,0.8888979017218755,0.21380239395568157,0.5091996118751051,1,0
q_004,cw_s500_x254008.721_y3364877.517,5,0.8831354379653931,500.000,5000,0.8207191228866577,30,0.006,2.4089419841766357,0,-1.0,0.3847921009250555,0.7131311587990119,0.07925036546116052,0.20146705964671852,0,0
q_004,cw_s300_x254208.721_y3364777.517,6,0.8828353881835938,300.000,5000,0.7689975500106812,40,0.008,2.35121488571167,0,-1.0,0.3805057151809921,0.6303710344905858,0.0736332281755654,0.19638222297773608,0,0
q_004,cw_s200_x254683.721_y3364352.517,7,0.8769986033439636,200.000,5000,0.9419659376144409,186,0.0372,2.4393961429595947,1,186010.7002632332,0.29712384708655193,0.9071392080695471,0.22614763377999647,0.3545381191026187,0,0
q_004,cw_s500_x254758.721_y3364877.517,8,0.8686605095863342,500.000,5000,0.9404091835021973,59,0.0118,2.3445234298706055,1,59008.23956840515,0.1780093254860288,0.904648232705053,0.20623961171846825,0.2949474972254925,0,0
q_004,cw_s300_x254433.721_y3364327.517,9,0.8645472526550293,300.000,5000,0.9949085712432861,804,0.1608,1.8772224187850952,1,804024.1518632936,0.11924905655236305,0.991853161971243,0.3970491248158677,0.3859290975104658,0,0
q_004,cw_s200_x254533.721_y3364052.517,10,0.8628557324409485,200.000,5000,1.0,1464,0.2928,2.0681962966918945,1,1464037.2118037033,0.09508470593043691,1.0,0.5171051738383258,0.44829698667517026,0,0
q_004,cw_s300_x253983.721_y3364777.517,11,0.8622375726699829,300.000,5000,0.6970113515853882,95,0.019,2.273703098297119,1,95006.59641041755,0.08625393387011077,0.5151853121914207,0.13952834516942267,0.2182185806496979,0,0
q_004,cw_s700_x254783.721_y3364902.517,12,0.8617432117462158,700.000,5000,0.9340124726295471,12,0.0024,1.577738881111145,0,-1.0,0.07919170038555333,0.8944128017707499,0.11976794631770471,0.10353744794484415,0,0
q_004,cw_s300_x254433.721_y3365227.517,13,0.8606455326080322,300.000,5000,0.3750423491001129,45,0.009,1.5591070652008057,0,-1.0,0.06351071511287312,0.0,0.03410629014987173,0.04586806013507229,0,0
q_004,cw_s300_x254658.721_y3364552.517,14,0.8605893850326538,300.000,5000,0.9646539092063904,81,0.0162,2.580768346786499,1,81008.68577074527,0.06270861432405553,0.9434424224702039,0.20458491959458924,0.24783439748637576,0,0
q_004,cw_s500_x254383.721_y3364877.517,15,0.8593705892562866,500.000,5000,0.9058513641357422,11,0.0022,1.1009007692337036,0,-1.0,0.04529740739226986,0.8493519749239142,0.12902118364026616,0.09553167314106764,0,0
q_004,cw_s200_x254383.721_y3364052.517,16,0.8590902090072632,200.000,5000,1.0,2735,0.547,1.8022170066833496,1,2735062.8977829935,0.041292012370403676,1.0,0.7820011366085557,0.585717486913295,0,1
q_004,cw_s200_x254383.721_y3365252.517,17,0.8587121367454529,200.000,5000,0.8871461749076843,48,0.0096,1.2849282026290894,0,-1.0,0.03589103009495784,0.8194216441229009,0.12431077583863034,0.08894287754116134,0,0
q_004,cw_s500_x254383.721_y3364502.517,18,0.8565784096717834,500.000,5000,0.9359742999076843,29,0.0058,2.358332395553589,0,-1.0,0.005409497145815452,0.8975519381191286,0.09906508821359383,0.061602851786482477,0,0
q_004,cw_s500_x254758.721_y3364502.517,19,0.8564665913581848,500.000,5000,0.9392574429512024,59,0.0118,1.6843725442886353,1,59008.888201885224,0.0038121074644759606,0.9028053229505497,0.244240468450662,0.24806912405618758,0,0
q_004,cw_s300_x254883.721_y3364777.517,20,0.8561997413635254,300.000,5000,0.9024437665939331,20,0.004,1.4788391590118408,0,-1.0,0.0,0.843899449401741,0.11837575619998436,0.07102545371999061,0,0
