query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_006,cw_s200_x254233.721_y3364052.517,ok,,5000,5000,1.000000,0.000000,20,0.004000,249785.421843,22.861327,960.709726,4.209837,0.000000,"[-1.1404012908004852, -1.5356360742742734, -0.33456705480611154]","[-2696148.9538005833, -1766921.1085874746, 994502.9099756127]",253913.461095,3363895.564633,86.722036,"{""ok"": 5000}"
q_006,cw_s300_x254433.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,107,0.021400,7366.588108,27.172783,288.551774,3.583161,0.000000,"[0.38506510567852437, -2.324390642483023, -0.26684822587277773]","[825791.6270495739, -3051120.9491510657, -1181690.062239313]",251435.624378,3365180.845877,512.039835,"{""ok"": 5000}"
q_006,cw_s200_x254683.721_y3364202.517,ok,,5000,4978,0.995600,0.000000,15,0.003013,621.081831,54.245596,1694.388224,5.006285,0.000000,"[1.3728267034217319, 0.14612250829588624, -2.5702218467885154]","[-677864.4388661673, 3301237.88273102, 153111.63153552578]",255058.915613,3363935.177277,-14.694176,"{""ok"": 4978, ""unstable_local_height"": 22}"
q_006,cw_s300_x254658.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,13,0.002600,228303.624264,19.125156,7558.302713,4.815816,0.000000,"[2.191399768672664, -1.1333307439434281, -1.5981015257798261]","[1517059.3947335875, 2479362.766772166, -1715181.6360323478]",254963.473706,3365345.536813,160.993326,"{""ok"": 5000}"
q_006,cw_s200_x254683.721_y3365252.517,ok,,5000,5000,1.000000,0.000000,46,0.009200,192870.160197,18.090377,1536.664225,4.962027,0.000000,"[0.8063051288441111, 0.4611552224827405, -0.6071074074136488]","[-2400800.8514121114, -1737811.75333409, -1614053.0424153435]",254755.039533,3365130.236837,-29.269177,"{""ok"": 5000}"
q_006,cw_s200_x254383.721_y3365252.517,ok,,5000,5000,1.000000,0.000000,47,0.009400,42623.816415,27.139345,484.998889,5.045495,0.000000,"[-0.2830513602148072, 1.1534360334446232, -0.8533781289514063]","[-1530220.962985846, -2048818.7695032752, 2202823.5611509667]",254414.378460,3365551.887681,52.456268,"{""ok"": 5000}"
q_006,cw_s300_x255108.721_y3365227.517,ok,,5000,4999,0.999800,0.000200,34,0.006801,254449.563626,40.931497,822.541230,5.066811,0.000000,"[1.4973567786684703, 2.1141712767116076, -0.7353487327183168]","[-3110612.9418940623, -1091509.2979338705, 721092.3437197012]",255319.440683,3364831.500042,741.256671,"{""ok"": 4999, ""nodata"": 1}"
q_006,cw_s200_x254683.721_y3364952.517,ok,,5000,4998,0.999600,0.000000,29,0.005802,24125.411708,42.427371,1709.110745,4.281960,0.000000,"[0.829381353469879, -1.5487603775830152, -0.5350010528548191]","[674750.5424817866, -1944559.7152086224, -2673280.6342938943]",253037.039932,3364372.219337,1398.735132,"{""ok"": 4998, ""unstable_local_height"": 2}"
q_006,cw_s300_x254883.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,9,0.001800,1071.233236,24.544145,47701635549.200928,5.733217,0.000000,"[0.973883228225365, -1.4956112094295573, -2.0378173231426824]","[381343.5064552893, 1274872.632127424, -3101480.4524883786]",254876.214361,3365255.147891,13.341754,"{""ok"": 5000}"
q_006,cw_s300_x254208.721_y3364102.517,ok,,5000,5000,1.000000,0.000000,17,0.003400,1787266.183735,18.586052,515.686429,5.250540,0.000000,"[1.1652625252455586, 0.04315571786593962, -2.5443952651821515]","[-915692.1710489565, 3241335.9128814265, -190822.7182034823]",254372.470635,3363994.442345,-9.774500,"{""ok"": 5000}"
