query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_strict_truth_hit
q_007,s300_x254436.063_y3364566.491,1,0.8323878049850464,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,1.0,0.3136363636363636,0.5881818181818181,0,0
q_007,s700_x254397.293_y3364157.454,2,0.8201953768730164,700.0,256,256,8,4,0.5,0.0,0,-1.0,0.7790247728186049,0.3375,0.514109909127442,0,1
q_007,s500_x254311.063_y3364666.491,3,0.818700909614563,500.0,256,256,20,4,0.2,0.0,0,-1.0,0.7519390898916702,0.285,0.4717756359566681,0,1
q_007,s300_x254422.293_y3364182.454,4,0.8136674761772156,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.660713282603717,0.3038461538461539,0.4465930053491791,0,0
q_007,s500_x254297.293_y3364057.454,5,0.8103877902030945,500.0,256,256,5,4,0.8,0.0,0,-1.0,0.6012723454453534,0.39,0.4745089381781413,0,0
q_007,s500_x254297.293_y3364432.454,6,0.8096020221710205,500.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.5870311075390087,0.3136363636363636,0.4229942611974216,0,0
q_007,s200_x254461.063_y3364666.491,7,0.7989251613616943,200.0,256,256,25,4,0.16,0.0,0,-1.0,0.39352397989828153,0.278,0.32420959195931265,0,0
q_007,s200_x254447.293_y3364357.454,8,0.7968143224716187,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.35526719470407003,0.3277777777777778,0.33877354454829467,0,0
q_007,s200_x254447.293_y3364207.454,9,0.7955581545829773,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.3325004429118973,0.3277777777777778,0.3296668438314256,0,0
q_007,s500_x253227.414_y3363472.341,10,0.7941645979881287,500.0,256,256,8,4,0.5,0.0,0,-1.0,0.30724366203877745,0.3375,0.325397464815511,0,0
q_007,s300_x254211.063_y3364566.491,11,0.7913782000541687,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.2567430635675797,0.3277777777777778,0.2993638920936985,0,0
q_007,s300_x254422.293_y3364407.454,12,0.790547788143158,300.0,256,256,4,4,1.0,0.0,0,-1.0,0.2416927012440423,0.425,0.3516770804976169,0,0
q_007,s300_x254739.058_y3364554.565,13,0.7901512980461121,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.23450672577920087,0.3375,0.2963026903116804,0,0
q_007,s200_x254689.058_y3364504.565,14,0.7900029420852661,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.23181792648094615,0.3277777777777778,0.2893938372590451,0,0
q_007,s700_x253327.414_y3363572.341,15,0.7886667251586914,700.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.2076003681570112,0.36666666666666664,0.3030401472628045,0,0
q_007,s700_x254411.063_y3364766.491,16,0.7855871915817261,700.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.15178698746451302,0.36666666666666664,0.2807147949858052,0,1
q_007,s300_x254449.835_y3365175.528,17,0.7797447443008423,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.045898635831356435,0.3136363636363636,0.20654127251436072,0,0
q_007,s500_x254672.293_y3364057.454,18,0.7791070342063904,500.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.034340795858665736,0.3277777777777778,0.21040298501013294,0,0
q_007,s200_x254461.063_y3364516.491,19,0.7778016328811646,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.010681738634448608,0.35,0.21427269545377944,0,0
q_007,s700_x254939.058_y3364754.565,20,0.7772122621536255,700.0,256,256,4,4,1.0,0.0,0,-1.0,0.0,0.425,0.255,0,0
q_008,s300_x254766.545_y3365997.637,1,0.76898592710495,300.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,1.0,0.3118421052631579,0.5871052631578948,0,0
q_008,s700_x254397.293_y3364157.454,2,0.7655799984931946,700.0,256,256,24,5,0.20833333333333334,1.242335557937622,0,-1.0,0.8987169011363374,0.2864583333333333,0.531361760454535,0,0
q_008,s200_x254297.293_y3364057.454,3,0.763582170009613,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.8393068891011927,0.34500000000000003,0.5427227556404771,0,0
q_008,s200_x254461.063_y3364816.491,4,0.7632095217704773,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.8282253390312684,0.32884615384615384,0.5285978279201997,0,0
q_008,s300_x254739.058_y3364779.565,5,0.7591420412063599,300.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.7072694755761005,0.39166666666666666,0.5179077902304402,0,0
q_008,s200_x254675.317_y3364345.530,6,0.758478045463562,200.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.687524039271085,0.3138888888888889,0.4633429490417673,0,0
q_008,s700_x254411.063_y3364766.491,7,0.756072998046875,700.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.6160044382919666,0.3386363636363637,0.4495835934986049,0,1
q_008,s300_x254436.063_y3364791.491,8,0.755523145198822,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.5996533027521309,0.32166666666666666,0.43286132110085235,0,0
q_008,s200_x254839.058_y3364504.565,9,0.7536320686340332,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.5434178038608177,0.32166666666666666,0.4103671215443271,0,0
q_008,s500_x254672.293_y3364057.454,10,0.7490664124488831,500.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.4076475457344363,0.375,0.38805901829377454,0,0
q_008,s300_x254422.293_y3363957.454,11,0.7478325963020325,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.37095719281578077,0.3527777777777778,0.360049543792979,0,0
